"","chrom","start","end","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"12213","chr9",92052007,92052008,"6","6","3","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","5","6","6","5","4","6","6","5","6","4","5","5","4","5","6","6","5","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","2","6","6","6","6","6","5"
"12214","chr9",92093569,92093570,"5","6","6","6","5","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","3","6","5","6","6","6","5","6","5","5","5","6","5","6","6","3","6","5","6"
"12215","chr9",92293456,92293457,"0","3","1","6","6","4","6","5","3","6","6","6","2","2","1","4","2","2","4","3","4","6","6","4","3","6","6","0","1","4","0","4","4","6","5","2","4","6","4","2","4","6","5","4","3","0","6","6","3","4","3","1","2","2","4","6","3","2","5","0"
"12216","chr9",92458309,92458310,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12217","chr9",92761819,92761820,"0","0","0","3","3","6","1","0","3","4","3","0","6","5","4","6","6","3","0","4","5","6","6","0","0","0","0","2","2","0","3","2","6","6","6","0","0","0","0","2","0","0","5","0","0","5","5","3","6","4","3","3","5","1","3","0","3","1","0","1"
"12218","chr9",93879660,93879661,"6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6"
"12219","chr9",93879699,93879700,"6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","5","6","6","6","6","6"
"12220","chr9",93879725,93879726,"6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","5","6","6","4","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6"
"12221","chr9",93879738,93879739,"6","6","6","6","6","6","6","6","6","5","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","4","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","5","6","6","6","6","3","6"
"12222","chr9",93879749,93879750,"6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5"
"12223","chr9",93879759,93879760,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","5","6","5","6","6","2","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6"
"12224","chr9",93879782,93879783,"6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","4","6","6","6","6","6","6","6","6","6","4","6","6","6"
"12225","chr9",93879786,93879787,"6","5","6","5","4","6","6","5","6","6","5","5","4","6","1","6","6","6","4","6","6","6","4","6","5","6","6","6","6","6","2","6","6","6","6","6","6","3","6","1","6","5","6","3","4","6","4","6","6","1","5","6","6","6","1","6","6","6","6","3"
"12226","chr9",94579741,94579742,"6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","1","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","4","6","6","6","6","5","5","5"
"12227","chr9",95478214,95478215,"6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","4","6","6","5","6","5","6","6","6","5","6","5","6","6","6","6","6","6","6","5","6","6","3","5","6","5","6","6","6","5","6","6","6","6","5","6","6","5","6","6","6"
"12228","chr9",95478222,95478223,"6","4","6","5","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","4","5","6","6","6","6","6","6","5","5","6","6","4","6","4","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6"
"12229","chr9",96068165,96068166,"6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","5","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5"
"12230","chr9",96068201,96068202,"4","5","6","6","6","6","6","6","6","6","4","6","6","3","5","6","6","6","6","6","2","6","2","6","6","3","6","2","6","3","5","4","5","6","6","6","6","6","5","5","5","4","6","6","5","6","5","6","6","6","4","5","2","6","3","6","6","5","4","4"
"12231","chr9",96231438,96231439,"6","6","6","3","4","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","4","5","6","6","6","6","6","6","5","6","6","6","6","5","6","6","3","5"
"12232","chr9",96329520,96329521,"6","6","6","5","6","5","6","6","6","6","6","6","6","6","3","6","5","6","6","6","5","6","6","6","3","6","6","5","6","4","6","6","6","6","6","6","6","5","6","3","5","6","3","4","6","3","6","3","6","6","3","5","1","2","6","6","5","6","6","6"
"12233","chr9",96329524,96329525,"6","6","2","5","4","6","4","0","6","6","4","1","6","2","6","0","5","6","6","6","5","6","6","4","4","3","6","6","6","2","6","5","6","6","5","4","6","6","6","6","5","4","3","6","6","6","6","3","5","6","5","2","6","5","5","6","6","4","6","6"
"12234","chr9",96329544,96329545,"6","6","6","6","5","2","6","5","6","6","6","6","6","6","6","5","6","5","6","6","2","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","2","5"
"12235","chr9",96329612,96329613,"5","6","6","6","3","6","6","5","6","6","6","5","0","6","6","6","5","6","6","4","4","5","6","6","6","6","6","5","6","6","1","6","6","6","6","5","2","6","6","4","6","6","6","6","6","6","6","3","2","6","6","6","6","6","6","6","2","6","6","5"
"12236","chr9",96589920,96589921,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12237","chr9",96589974,96589975,"0","0","0","3","1","4","2","2","1","6","3","4","0","3","3","6","0","0","0","0","3","3","1","0","0","6","0","3","0","0","0","0","0","0","1","4","6","6","5","1","6","0","3","0","2","3","3","2","0","3","0","5","0","2","0","0","5","3","0","3"
"12238","chr9",96706554,96706555,"6","6","5","6","6","6","6","6","6","5","5","6","4","6","5","6","6","6","6","6","6","2","6","6","6","6","6","6","1","6","6","6","6","6","6","1","6","6","6","6","6","5","6","6","6","5","5","6","6","6","6","5","6","6","6","6","6","5","6","6"
"12239","chr9",96706556,96706557,"5","6","5","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","4","6","0","6","6","6","6","6","0","6","6","6","6","6","5","6","6","6","5","5","6","6","6","4","6","6","6","6","6","6","6","6","5","6"
"12240","chr9",96714623,96714624,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6"
"12241","chr9",96714647,96714648,"5","5","6","3","6","6","6","6","4","6","6","5","3","5","5","4","6","6","5","6","6","5","6","5","6","6","2","3","6","6","0","5","6","5","6","6","6","6","4","3","6","6","6","6","6","6","5","6","6","6","5","6","5","5","6","6","6","6","6","5"
"12242","chr9",96714664,96714665,"2","2","5","6","5","6","4","6","6","6","4","6","1","4","6","4","5","0","5","3","6","1","6","5","6","6","6","6","5","5","6","6","2","6","6","6","5","6","6","6","5","2","5","4","6","2","6","5","6","6","6","0","4","6","6","6","6","6","2","2"
"12243","chr9",96714734,96714735,"6","6","6","5","5","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","3","5","6","6","6","6","4","6","5","6","6","6","0","6","6","6","6","6","6","6","4","6","3","5","6","6","6","6","1","6","6","6","6","6","4","6","6","6","6","6"
"12244","chr9",96714744,96714745,"6","6","5","6","6","5","6","6","3","6","6","6","6","5","6","6","6","6","5","5","4","6","6","6","6","5","2","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6"
"12245","chr9",96714763,96714764,"6","4","6","6","5","2","6","6","5","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","3","6","6","5","6","6","6","6","6","6","5","6"
"12246","chr9",96714774,96714775,"6","4","5","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","6","6","6","6","6","6","5","6"
"12247","chr9",97393925,97393926,"2","4","0","6","5","4","5","6","0","6","4","3","4","0","6","2","3","5","3","4","4","5","2","2","5","5","2","4","6","5","6","6","6","5","5","2","5","5","6","2","6","2","3","6","5","5","3","5","3","4","6","2","4","3","2","1","6","5","6","6"
"12248","chr9",97393949,97393950,"5","6","6","6","6","6","6","3","6","4","5","6","5","5","6","6","6","6","6","6","5","4","6","6","5","5","5","6","4","5","6","6","6","5","6","6","4","6","6","5","5","4","6","6","5","6","5","6","6","6","5","6","4","6","5","6","6","5","6","6"
"12249","chr9",97454775,97454776,"1","2","0","0","0","4","0","0","1","0","1","1","0","1","0","0","0","1","0","3","0","4","0","4","0","0","0","3","0","0","0","0","0","0","2","0","4","4","0","1","3","5","0","0","3","0","0","0","0","6","2","0","0","3","4","2","0","1","2","0"
"12250","chr9",97454879,97454880,"6","6","0","6","5","6","5","5","4","6","6","6","6","6","5","2","6","5","5","6","5","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","0","5","6","6","6","6","6","6","6","6","5","5","5","5","6","6","6","6"
"12251","chr9",97545608,97545609,"0","0","1","1","0","1","4","0","2","5","0","0","5","0","0","2","0","0","6","2","1","0","0","1","3","1","0","2","0","0","0","0","0","2","3","0","1","4","0","0","0","0","1","6","0","0","3","0","3","0","0","2","0","0","0","1","0","0","1","0"
"12252","chr9",98389081,98389082,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","3","6","6","6","5","6","6","6","6","6"
"11815","chr9",112037421,112037422,"4","5","6","6","6","6","5","6","6","6","4","6","6","5","6","6","6","6","6","6","6","6","5","6","6","4","6","5","6","6","5","6","6","6","6","6","6","6","6","4","6","5","4","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5"
"11816","chr9",112070221,112070222,"6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","2","5","6","6","6","6","6","4","5","6","6","6","1","6","6","3","6","0","6","6","6","6","6","5","6","6","6","6","6","3","6","5","4","6","6","6","6","6","6","4","6","6","5","6"
"11817","chr9",112562313,112562314,"0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"11818","chr9",112965948,112965949,"4","6","5","5","5","5","6","5","5","4","5","6","6","6","3","6","4","4","5","6","6","5","5","2","5","6","6","6","5","5","6","6","6","6","5","6","3","6","6","5","6","5","6","6","6","5","6","6","6","6","4","4","1","4","6","5","5","6","2","6"
"11819","chr9",114425489,114425490,"6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","5","6","6"
"11820","chr9",114425497,114425498,"6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","1","6","6","6","6","6"
"11821","chr9",114425612,114425613,"6","5","6","6","6","6","5","2","6","1","6","5","1","6","6","5","6","6","6","5","4","6","6","6","6","4","3","6","5","6","6","6","6","6","4","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6"
"11822","chr9",116150400,116150401,"5","5","6","6","6","6","6","6","6","6","5","6","4","6","4","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","5","6","4","4","5","6","6","6","6","6","5","6","5","6","6","6","5","4","6","6","6","6","6","6","6","6"
"11823","chr9",116150451,116150452,"5","4","6","6","5","6","6","6","5","5","6","5","5","6","6","6","6","6","4","6","5","6","6","6","6","6","6","6","6","6","6","6","4","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","5","6","6","6","6","6"
"11824","chr9",116150533,116150534,"6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","5","6","6","5","6","6","6","6","2","5","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","5","6","6"
"11825","chr9",116150539,116150540,"6","6","6","6","5","6","6","6","6","6","6","5","6","3","6","6","6","6","6","6","6","3","6","5","4","6","5","4","6","6","5","4","6","2","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","5","6","6","5","6","6","6","2","4"
"11826","chr9",116150609,116150610,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","5","6"
"11827","chr9",116150677,116150678,"5","5","6","6","5","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6"
"11828","chr9",116150705,116150706,"6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6","6","4","6","6","6","6"
"11829","chr9",116150721,116150722,"6","6","6","6","6","4","6","5","6","6","5","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","4","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"11830","chr9",116288655,116288656,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","5","5","6","6","6"
"11831","chr9",116288695,116288696,"6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","5","6","4","6","6"
"11832","chr9",116288703,116288704,"6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","5","6","6","6","5","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6"
"11833","chr9",116342180,116342181,"5","6","4","6","6","5","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","6","4","6","6","4","5","6","6","6","6","6","5","5","6","6","6","6","6","6","5","6","6","6","6","6","3","6","6","6","5","6","5","6","6"
"11834","chr9",116861338,116861339,"6","0","5","2","5","0","0","3","1","5","0","3","6","5","5","3","6","0","0","0","3","5","6","6","4","0","0","0","2","2","6","2","0","0","5","0","1","5","2","2","2","6","4","1","1","0","1","0","0","3","4","0","5","0","3","1","2","0","1","0"
"11835","chr9",116969439,116969440,"6","6","6","6","4","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","6","6","5","6","6","6","6","5","2","6","5"
"11836","chr9",116990635,116990636,"6","6","5","6","6","6","6","6","6","6","6","6","6","3","6","5","5","6","5","6","6","6","6","6","6","5","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","5","6","6","6","5","5","6","6","6","6","4","6","6","6","6","6","6","6"
"11837","chr9",117012677,117012678,"5","5","5","6","6","6","6","6","6","6","6","6","6","5","5","6","5","5","6","6","6","6","6","5","6","6","6","6","6","6","5","6","4","6","6","6","6","4","6","6","6","6","6","6","5","4","6","6","4","6","6","6","6","5","6","6","6","6","6","6"
"11838","chr9",117012729,117012730,"3","6","2","6","6","6","6","6","6","5","6","6","6","6","3","6","6","5","6","6","6","6","2","6","5","6","5","6","6","6","6","3","5","4","6","6","6","6","6","5","6","5","6","6","6","6","4","6","6","6","3","3","6","6","6","6","6","6","6","6"
"11839","chr9",117012749,117012750,"6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
