"","chrom","start","end","meth","cov","avg"
"38595","chr5",55754935,55755235,1,2,0.5
"38596","chr5",55760729,55761029,3,3,1
"38597","chr5",55776377,55776550,13,14,0.928571428571429
"38598","chr5",55777319,55777619,22,23,0.956521739130435
"38599","chr5",55787426,55787726,0,0,NA
"38600","chr5",55830357,55830657,3,6,0.5
"38601","chr5",55830794,55831094,0,0,NA
"38602","chr5",55881707,55882007,5,5,1
"38603","chr5",55897433,55897733,4,7,0.571428571428571
"38604","chr5",55911580,55911880,1,1,1
"38605","chr5",55933067,55933367,2,3,0.666666666666667
"38606","chr5",55934470,55934770,10,10,1
"38607","chr5",55977317,55977617,3,3,1
"38608","chr5",56029267,56029567,0,0,NA
"38609","chr5",56059940,56060240,5,6,0.833333333333333
"38610","chr5",56112757,56113057,0,19,0
"38611","chr5",56147524,56147824,0,0,NA
"38612","chr5",56595012,56595202,1,1,1
"38613","chr5",56595202,56595393,9,19,0.473684210526316
"38614","chr5",56620278,56620578,0,0,NA
"38615","chr5",56679437,56679737,0,2,0
"38616","chr5",56731101,56731401,7,8,0.875
"38617","chr5",56738093,56738393,0,0,NA
"38618","chr5",56751350,56751650,1,1,1
"38619","chr5",56784044,56784344,0,3,0
"38620","chr5",56877304,56877604,5,6,0.833333333333333
"38621","chr5",56989076,56989376,0,0,NA
"38622","chr5",56992148,56992448,1,1,1
"38623","chr5",57073061,57073361,1,1,1
"38624","chr5",57076041,57076341,12,13,0.923076923076923
"38625","chr5",57112586,57112886,3,3,1
"38626","chr5",57113337,57113637,0,0,NA
"38627","chr5",57136760,57137060,5,7,0.714285714285714
"38628","chr5",57137439,57137739,0,0,NA
"38629","chr5",57184233,57184533,0,0,NA
"38630","chr5",57423394,57423694,1,1,1
"38631","chr5",57429140,57429440,0,0,NA
"38632","chr5",57484057,57484357,0,1,0
"38633","chr5",57925311,57925611,0,1,0
"38634","chr5",58183709,58184009,3,3,1
"38635","chr5",58187020,58187320,1,7,0.142857142857143
"38636","chr5",58213910,58214210,0,1,0
"38637","chr5",58218256,58218556,4,5,0.8
"38638","chr5",58376042,58376342,2,3,0.666666666666667
"38639","chr5",58384733,58385033,1,1,1
"38640","chr5",58388582,58388882,1,3,0.333333333333333
"38641","chr5",58412144,58412444,7,7,1
"38642","chr5",58422864,58423164,1,1,1
"38643","chr5",58479398,58479698,3,6,0.5
"38644","chr5",58540956,58541256,0,0,NA
"38645","chr5",58572761,58573061,0,0,NA
"38646","chr5",58654040,58654340,1,1,1
"38647","chr5",58718441,58718741,0,1,0
"38648","chr5",58824590,58824890,2,9,0.222222222222222
"38649","chr5",58865767,58866067,0,1,0
"38650","chr5",58893571,58893871,0,0,NA
"38651","chr5",58955602,58955902,0,1,0
"38652","chr5",59055213,59055513,1,3,0.333333333333333
"38653","chr5",59086281,59086581,2,13,0.153846153846154
"38654","chr5",59095918,59096218,0,4,0
"38655","chr5",59105887,59106187,0,5,0
"38656","chr5",59836861,59837161,0,1,0
"38657","chr5",59967000,59967300,2,2,1
"38658","chr5",59971405,59971705,6,6,1
"38659","chr5",60132561,60132861,4,4,1
"38660","chr5",60137606,60137906,2,2,1
"38661","chr5",60347004,60347304,0,2,0
"38662","chr5",60525358,60525658,7,11,0.636363636363636
"38663","chr5",60541732,60542032,13,13,1
"38664","chr5",60586333,60586633,1,1,1
"38665","chr5",60588856,60589156,5,5,1
"38666","chr5",60600486,60600786,1,1,1
"38667","chr5",60603112,60603412,2,2,1
"38668","chr5",60608376,60608676,2,4,0.5
"38669","chr5",60615158,60615458,0,0,NA
"38670","chr5",60624078,60624378,1,1,1
"38671","chr5",60625623,60625866,0,0,NA
"38672","chr5",60630877,60631177,8,8,1
"38673","chr5",60639988,60640288,3,3,1
"38674","chr5",60699224,60699524,1,1,1
"38675","chr5",60705816,60706116,0,0,NA
"38676","chr5",60745835,60746135,1,2,0.5
"38677","chr5",60870915,60871215,1,1,1
"38678","chr5",60907169,60907469,4,4,1
"38679","chr5",60927577,60927877,12,13,0.923076923076923
"38680","chr5",60937750,60938050,1,8,0.125
"38681","chr5",61028114,61028318,16,17,0.941176470588235
"38682","chr5",61262199,61262499,0,0,NA
"38683","chr5",61439639,61439939,1,5,0.2
"38684","chr5",61601384,61601684,2,6,0.333333333333333
"38685","chr5",63899926,63900226,1,4,0.25
"38686","chr5",64063048,64063348,4,4,1
"38687","chr5",64103185,64103485,3,3,1
"38688","chr5",64313758,64314058,2,2,1
"38689","chr5",64330808,64331076,4,4,1
"38690","chr5",64372349,64372649,0,1,0
"38691","chr5",64397915,64398215,3,3,1
"38692","chr5",64399604,64399904,0,0,NA
"38693","chr5",64402318,64402618,0,0,NA
"38694","chr5",64422110,64422410,4,4,1
"38695","chr5",64558472,64558772,0,0,NA
"38696","chr5",65107675,65107975,2,2,1
"38697","chr5",65210649,65210949,3,3,1
"38698","chr5",65219853,65220153,0,0,NA
"38699","chr5",65443277,65443577,1,1,1
"38700","chr5",66109721,66110021,1,7,0.142857142857143
"38701","chr5",66199716,66200016,0,1,0
"38702","chr5",66283873,66284173,0,0,NA
"38703","chr5",66303641,66303941,0,0,NA
"38704","chr5",66307240,66307540,4,8,0.5
"38705","chr5",66488518,66488818,3,3,1
"38706","chr5",66505291,66505591,4,4,1
"38707","chr5",66510655,66510955,0,0,NA
"38708","chr5",66530460,66530760,1,1,1
"38709","chr5",66541437,66541737,2,2,1
"38710","chr5",66563498,66563798,4,4,1
"38711","chr5",66564383,66564683,15,16,0.9375
"38712","chr5",66565183,66565483,3,3,1
"38713","chr5",66597120,66597420,0,1,0
"38714","chr5",66611345,66611645,4,4,1
"38715","chr5",66638870,66639170,1,2,0.5
"38716","chr5",66790000,66790300,19,19,1
"38717","chr5",66902145,66902445,3,4,0.75
"38718","chr5",67294750,67295050,6,8,0.75
"38719","chr5",67430052,67430352,3,3,1
"38720","chr5",67466662,67466962,0,0,NA
"38721","chr5",67482958,67483258,1,1,1
"38722","chr5",67483324,67483740,56,57,0.982456140350877
"38723","chr5",67483740,67484157,17,17,1
"38724","chr5",67489586,67489886,0,0,NA
"38725","chr5",67521627,67521882,5,6,0.833333333333333
"38726","chr5",67572630,67572930,1,1,1
"38727","chr5",67581191,67581491,2,2,1
"38728","chr5",67716066,67716366,0,0,NA
"38729","chr5",67774899,67775199,1,1,1
"38730","chr5",67844996,67845296,0,4,0
"38731","chr5",68627510,68627810,1,1,1
"38732","chr5",68709887,68710113,8,8,1
"38733","chr5",68713921,68714146,1,1,1
"38734","chr5",68714146,68714372,1,1,1
"38735","chr5",68795890,68796190,1,1,1
"38736","chr5",68798790,68799090,0,8,0
"38737","chr5",68808080,68808380,1,1,1
"38738","chr5",68808740,68809040,2,2,1
"38739","chr5",68813300,68813600,0,0,NA
"38740","chr5",68826950,68827250,6,6,1
"38741","chr5",70755197,70755497,2,2,1
"38742","chr5",71078865,71079082,0,0,NA
"38743","chr5",71126104,71126404,0,0,NA
"38744","chr5",71202935,71203235,0,1,0
"38745","chr5",71221341,71221641,1,1,1
"38746","chr5",71228603,71228903,3,3,1
"38747","chr5",71234789,71235089,10,11,0.909090909090909
"38748","chr5",71251540,71251840,7,7,1
"38749","chr5",71310169,71310469,3,3,1
"38750","chr5",71429034,71429334,3,4,0.75
"38751","chr5",71452429,71452729,1,1,1
"38752","chr5",71455660,71455960,2,2,1
"38753","chr5",71537183,71537483,2,2,1
"38754","chr5",71541766,71542066,0,0,NA
"38755","chr5",71737565,71737865,3,3,1
"38756","chr5",71747741,71748041,6,6,1
"38757","chr5",71748401,71748701,0,6,0
"38758","chr5",71755420,71755720,7,7,1
"38759","chr5",71757809,71758109,2,2,1
"38760","chr5",71774505,71774805,1,1,1
"38761","chr5",71795008,71795308,2,2,1
"38762","chr5",71805382,71805682,10,11,0.909090909090909
"38763","chr5",71945054,71945354,2,3,0.666666666666667
"38764","chr5",71988495,71988795,0,0,NA
"38765","chr5",72084306,72084606,1,1,1
"38766","chr5",72247497,72247797,2,2,1
"38767","chr5",72413705,72414005,1,2,0.5
"38768","chr5",72478856,72479156,0,0,NA
"38769","chr5",72497583,72497883,8,22,0.363636363636364
"38770","chr5",72510695,72510952,1,1,1
"38771","chr5",72510952,72511210,5,5,1
"38772","chr5",72511261,72511561,4,8,0.5
"38773","chr5",72524042,72524342,3,3,1
"38774","chr5",72526813,72527113,5,6,0.833333333333333
"38775","chr5",72527960,72528211,25,25,1
"38776","chr5",72528721,72528915,5,6,0.833333333333333
"38777","chr5",72529511,72530066,50,52,0.961538461538461
"38778","chr5",72542481,72542781,7,7,1
"38779","chr5",72562251,72562551,2,3,0.666666666666667
"38780","chr5",72570560,72570860,7,10,0.7
"38781","chr5",72571161,72571461,6,6,1
"38782","chr5",72592897,72593197,4,4,1
"38783","chr5",72594310,72595133,32,37,0.864864864864865
"38784","chr5",72595133,72595956,27,32,0.84375
"38785","chr5",72596037,72596337,7,7,1
"38786","chr5",72596550,72597007,35,39,0.897435897435897
"38787","chr5",72597007,72597465,39,43,0.906976744186047
"38788","chr5",72597564,72597864,11,11,1
"38789","chr5",72598041,72598341,3,4,0.75
"38790","chr5",72598714,72599324,27,27,1
"38791","chr5",72599324,72599935,38,39,0.974358974358974
"38792","chr5",72666687,72666987,1,6,0.166666666666667
"38793","chr5",72676399,72676673,24,25,0.96
"38794","chr5",72678305,72678569,53,54,0.981481481481481
"38795","chr5",72683715,72684015,1,1,1
"38796","chr5",72689273,72689573,3,3,1
"38797","chr5",72701667,72701967,0,0,NA
"38798","chr5",72712685,72712985,1,1,1
"38799","chr5",72714189,72714489,6,6,1
"38800","chr5",72714593,72714893,3,3,1
"38801","chr5",72715792,72716271,8,8,1
"38802","chr5",72716315,72716615,2,2,1
"38803","chr5",72739617,72739917,0,0,NA
"38804","chr5",72746660,72746960,15,20,0.75
"38805","chr5",72747351,72747734,8,50,0.16
"38806","chr5",72747734,72748118,11,16,0.6875
"38807","chr5",72815362,72815662,0,0,NA
"38808","chr5",72840783,72841083,2,3,0.666666666666667
"38809","chr5",72859909,72860209,0,0,NA
"38810","chr5",72919785,72920085,1,1,1
"38811","chr5",72920733,72921033,7,10,0.7
"38812","chr5",72934455,72934755,0,0,NA
"38813","chr5",72949181,72949481,0,1,0
"38814","chr5",72950540,72950840,0,0,NA
"38815","chr5",72959082,72959382,2,2,1
"38816","chr5",72974245,72974545,4,4,1
"38817","chr5",72989266,72989566,2,2,1
"38818","chr5",73024355,73024655,2,2,1
"38819","chr5",73044472,73044772,4,6,0.666666666666667
"38820","chr5",73066488,73066788,0,0,NA
"38821","chr5",73076499,73076799,4,4,1
"38822","chr5",73092350,73092502,2,2,1
"38823","chr5",73196818,73197118,2,2,1
"38824","chr5",73198633,73198933,2,3,0.666666666666667
"38825","chr5",73259363,73259663,2,3,0.666666666666667
"38826","chr5",73389182,73389482,5,5,1
"38827","chr5",73399507,73399807,2,5,0.4
"38828","chr5",73423321,73423621,5,5,1
"38829","chr5",73529422,73529722,1,1,1
"38830","chr5",73537367,73537667,6,9,0.666666666666667
"38831","chr5",73538100,73538400,0,0,NA
"38832","chr5",73612052,73612352,3,4,0.75
"38833","chr5",73623057,73623357,0,3,0
"38834","chr5",73623885,73624185,4,4,1
"38835","chr5",73688760,73689060,1,1,1
"38836","chr5",73710086,73710386,1,1,1
"38837","chr5",73713647,73713947,0,0,NA
"38838","chr5",73729139,73729439,4,5,0.8
"38839","chr5",73872143,73872443,2,2,1
"38840","chr5",73876204,73876504,1,1,1
"38841","chr5",73876999,73877299,0,1,0
"38842","chr5",73883253,73883553,1,1,1
"38843","chr5",73884090,73884390,2,2,1
"38844","chr5",73892889,73893189,3,3,1
"38845","chr5",73932564,73932864,2,2,1
"38846","chr5",73933520,73933820,1,2,0.5
"38847","chr5",73937991,73938291,2,6,0.333333333333333
"38848","chr5",73938423,73938723,6,7,0.857142857142857
"38849","chr5",73944718,73945018,0,4,0
"38850","chr5",73969072,73969372,0,0,NA
"38851","chr5",73982009,73982309,4,4,1
"38852","chr5",74172202,74172502,13,13,1
"38853","chr5",74231020,74231320,1,3,0.333333333333333
"38854","chr5",74330274,74330574,1,3,0.333333333333333
"38855","chr5",74344265,74344565,3,4,0.75
"38856","chr5",74346109,74346409,17,17,1
"38857","chr5",74346579,74346879,15,15,1
"38858","chr5",74347388,74347688,0,1,0
"38859","chr5",74350172,74350363,10,13,0.769230769230769
"38860","chr5",74616599,74616899,0,3,0
"38861","chr5",74632171,74632471,0,25,0
"38862","chr5",74862551,74862851,3,18,0.166666666666667
"38863","chr5",74912890,74913116,0,0,NA
"38864","chr5",74952293,74952593,2,2,1
"38865","chr5",75012580,75012880,5,9,0.555555555555556
"38866","chr5",75376309,75376609,0,3,0
"38867","chr5",75464257,75464557,3,3,1
"38868","chr5",75465452,75465752,0,1,0
"38869","chr5",75621467,75621767,0,0,NA
"38870","chr5",75668052,75668339,3,8,0.375
"38871","chr5",75668339,75668627,4,14,0.285714285714286
"38872","chr5",75682195,75682385,0,7,0
"38873","chr5",75682385,75682576,1,3,0.333333333333333
"38874","chr5",75701309,75701609,1,1,1
"38875","chr5",75722166,75722466,1,3,0.333333333333333
"38876","chr5",75774807,75775107,15,17,0.882352941176471
"38877","chr5",75784806,75785106,0,0,NA
"38878","chr5",75810413,75810713,4,5,0.8
"38879","chr5",75820701,75821001,3,3,1
"38880","chr5",75831528,75831828,2,2,1
"38881","chr5",75842460,75842760,7,7,1
"38882","chr5",75876701,75877001,6,7,0.857142857142857
"38883","chr5",75938362,75938662,5,5,1
"38884","chr5",75975134,75975434,6,6,1
"38885","chr5",76005548,76005848,1,1,1
"38886","chr5",76012572,76012872,12,15,0.8
"38887","chr5",76034736,76035036,0,4,0
"38888","chr5",76083259,76083553,2,2,1
"38889","chr5",76087021,76087321,0,0,NA
"38890","chr5",76132396,76132696,0,2,0
"38891","chr5",76170267,76170567,0,0,NA
"38892","chr5",76464061,76464361,13,17,0.764705882352941
"38893","chr5",76578081,76578381,1,1,1
"38894","chr5",76597887,76598187,0,0,NA
"38895","chr5",76629573,76629873,1,1,1
"38896","chr5",76928255,76928734,14,14,1
"38897","chr5",76928734,76929213,11,11,1
"38898","chr5",76936394,76936668,13,13,1
"38899","chr5",76936668,76936942,30,31,0.967741935483871
"38900","chr5",76939182,76939551,26,29,0.896551724137931
"38901","chr5",76940401,76940598,30,31,0.967741935483871
"38902","chr5",76940729,76941137,7,12,0.583333333333333
"38903","chr5",76941137,76941545,1,50,0.02
"38904","chr5",76941897,76942197,0,0,NA
"38905","chr5",77137200,77137500,4,4,1
"38906","chr5",77139237,77139439,2,3,0.666666666666667
"38907","chr5",77139439,77139641,5,6,0.833333333333333
"38908","chr5",77140385,77140957,18,18,1
"38909","chr5",77146645,77146967,11,11,1
"38910","chr5",77253766,77254139,27,28,0.964285714285714
"38911","chr5",77254978,77255278,2,2,1
"38912","chr5",77265966,77266266,0,0,NA
"38913","chr5",77267764,77268064,3,3,1
"38914","chr5",77268180,77268608,17,18,0.944444444444444
"38915","chr5",77268608,77269037,6,6,1
"38916","chr5",77269070,77269280,6,8,0.75
"38917","chr5",77280446,77280746,15,15,1
"38918","chr5",77290995,77291295,3,3,1
"38919","chr5",77583764,77584064,0,0,NA
"38920","chr5",77794060,77794360,4,4,1
"38921","chr5",77800860,77801160,0,1,0
"38922","chr5",77803311,77803611,1,1,1
"38923","chr5",77804230,77804530,3,3,1
"38924","chr5",77805429,77805729,18,18,1
"38925","chr5",77806387,77806687,4,4,1
"38926","chr5",77814164,77814432,16,16,1
"38927","chr5",77814432,77814701,2,4,0.5
"38928","chr5",77822913,77823213,1,1,1
"38929","chr5",77838238,77838538,11,11,1
"38930","chr5",77843045,77843211,5,6,0.833333333333333
"38931","chr5",77873215,77873515,5,5,1
"38932","chr5",77892068,77892368,0,0,NA
"38933","chr5",77917766,77918066,4,4,1
"38934","chr5",77923785,77924085,0,0,NA
"38935","chr5",77934144,77934444,13,13,1
"38936","chr5",77940553,77940853,4,4,1
"38937","chr5",77961609,77961909,3,3,1
"38938","chr5",77971918,77972218,1,1,1
"38939","chr5",77973580,77973880,0,0,NA
"38940","chr5",77995900,77996200,0,0,NA
"38941","chr5",78016029,78016329,3,6,0.5
"38942","chr5",78043744,78044044,0,1,0
"38943","chr5",78067705,78068005,10,10,1
"38944","chr5",78104800,78105100,3,3,1
"38945","chr5",78106770,78107070,3,4,0.75
"38946","chr5",78126496,78126796,4,4,1
"38947","chr5",78203019,78203319,0,0,NA
"38948","chr5",78279273,78279573,1,1,1
"38949","chr5",78281515,78281815,1,9,0.111111111111111
"38950","chr5",78281830,78282130,0,0,NA
"38951","chr5",78317720,78318020,2,2,1
"38952","chr5",78539033,78539333,1,1,1
"38953","chr5",78783873,78784173,0,0,NA
"38954","chr5",78806998,78807298,3,3,1
"38955","chr5",78859015,78859315,0,0,NA
"38956","chr5",79134942,79135242,4,4,1
"38957","chr5",79379240,79379540,4,11,0.363636363636364
"38958","chr5",79393115,79393415,24,26,0.923076923076923
"38959","chr5",79406124,79406424,9,10,0.9
"38960","chr5",79479083,79479383,5,5,1
"38961","chr5",79480379,79480679,1,1,1
"38962","chr5",79481167,79481467,0,0,NA
"38963","chr5",79489098,79489398,5,8,0.625
"38964","chr5",79500920,79501220,3,4,0.75
"38965","chr5",79507377,79507677,13,13,1
"38966","chr5",79515375,79515675,1,2,0.5
"38967","chr5",79525573,79525873,0,0,NA
"38968","chr5",79854618,79854918,0,0,NA
"38969","chr5",80094981,80095281,2,2,1
"38970","chr5",80180879,80181179,1,1,1
"38971","chr5",80540966,80541266,5,5,1
"38972","chr5",80564859,80565159,1,1,1
"38973","chr5",80654864,80655164,7,8,0.875
"38974","chr5",81017152,81017452,0,0,NA
"38975","chr5",81048154,81048399,7,7,1
"38976","chr5",81051048,81051348,0,0,NA
"38977","chr5",81084080,81084380,1,1,1
"38978","chr5",81133441,81133741,6,7,0.857142857142857
"38979","chr5",81146636,81146861,4,5,0.8
"38980","chr5",81146861,81147087,0,0,NA
"38981","chr5",81460853,81461153,1,1,1
"38982","chr5",81469905,81470205,0,0,NA
"38983","chr5",81630115,81630415,3,3,1
"38984","chr5",81652811,81653111,0,4,0
"38985","chr5",81692744,81693044,0,0,NA
"38986","chr5",81702138,81702438,0,1,0
"38987","chr5",81713076,81713376,3,3,1
"38988","chr5",81881972,81882272,2,2,1
"38989","chr5",81890361,81890661,0,0,NA
"38990","chr5",81931350,81931650,0,1,0
"38991","chr5",81935892,81936192,0,3,0
"38992","chr5",82331705,82332005,4,4,1
"38993","chr5",82771123,82771423,3,3,1
"38994","chr5",82805228,82805528,0,1,0
"38995","chr5",82858525,82858825,0,0,NA
"38996","chr5",82969379,82969679,1,1,1
"38997","chr5",83014157,83014457,0,0,NA
"38998","chr5",83252872,83253172,1,2,0.5
"38999","chr5",83677721,83678052,0,0,NA
"39000","chr5",83678052,83678384,28,29,0.96551724137931
"39001","chr5",83678645,83678899,25,26,0.961538461538461
"39002","chr5",83678899,83679154,21,21,1
"39003","chr5",83720741,83721041,0,0,NA
"39004","chr5",85757620,85757920,0,0,NA
"39005","chr5",86059925,86060225,0,0,NA
"39006","chr5",86414839,86415139,4,5,0.8
"39007","chr5",87436200,87436500,0,0,NA
"39008","chr5",87438924,87439251,0,1,0
"39009","chr5",87439251,87439578,6,6,1
"39010","chr5",87439970,87440207,8,8,1
"39011","chr5",87440930,87441524,3,3,1
"39012","chr5",87441524,87442118,11,11,1
"39013","chr5",87785282,87785582,0,1,0
"39014","chr5",87879914,87880214,1,1,1
"39015","chr5",87898338,87898638,36,41,0.878048780487805
"39016","chr5",87955215,87955611,0,0,NA
"39017","chr5",87955611,87956008,6,7,0.857142857142857
"39018","chr5",87956845,87957324,11,29,0.379310344827586
"39019","chr5",87959460,87959760,8,8,1
"39020","chr5",87965150,87965450,0,0,NA
"39021","chr5",87976751,87977051,6,6,1
"39022","chr5",87984710,87985010,23,24,0.958333333333333
"39023","chr5",87985049,87985632,38,40,0.95
"39024","chr5",87985632,87986216,56,58,0.96551724137931
"39025","chr5",87986563,87986863,13,17,0.764705882352941
"39026","chr5",87989262,87989522,5,5,1
"39027","chr5",87990339,87990539,4,4,1
"39028","chr5",87990539,87990740,4,4,1
"39029","chr5",87990920,87991228,15,15,1
"39030","chr5",87991228,87991537,16,16,1
"39031","chr5",88003960,88004260,2,2,1
"39032","chr5",88188553,88188853,1,1,1
"39033","chr5",88244535,88244835,0,0,NA
"39034","chr5",88251339,88251639,0,0,NA
"39035","chr5",89174052,89174352,6,8,0.75
"39036","chr5",89676741,89677041,0,1,0
"39037","chr5",89677383,89677683,1,1,1
"39038","chr5",89767558,89767858,0,0,NA
"39039","chr5",89858227,89858527,4,4,1
"39040","chr5",90195080,90195380,4,4,1
"39041","chr5",90229990,90230290,2,2,1
"39042","chr5",90457825,90458125,2,2,1
"39043","chr5",90458682,90458982,1,2,0.5
"39044","chr5",90459515,90459815,2,3,0.666666666666667
"39045","chr5",90471561,90471861,1,1,1
"39046","chr5",90478792,90479092,1,1,1
"39047","chr5",90485689,90485989,0,2,0
"39048","chr5",90515421,90515721,1,1,1
"39049","chr5",90574990,90575280,0,2,0
"39050","chr5",90575280,90575571,0,5,0
"39051","chr5",90576610,90576910,0,0,NA
"39052","chr5",90577239,90577539,1,2,0.5
"39053","chr5",90624642,90624942,5,6,0.833333333333333
"39054","chr5",90635688,90635988,1,1,1
"39055","chr5",90679161,90679461,0,88,0
"39056","chr5",91976924,91977224,0,10,0
"39057","chr5",92414112,92414329,0,0,NA
"39058","chr5",92414329,92414547,1,6,0.166666666666667
"39059","chr5",92832788,92833088,4,4,1
