"","gene","TAD"
"STX7","STX7","TAD_169"
"STXBP1","STXBP1","TAD_429"
"STXBP2","STXBP2","TAD_974"
"STXBP3","STXBP3","TAD_1463"
"STYK1","STYK1","TAD_2212"
"STYX","STYX","TAD_2091"
"STYXL1","STYXL1","TAD_757"
"SUFU","SUFU","TAD_3185"
"SULF1","SULF1","TAD_211"
"SUMF2","SUMF2","TAD_718"
"SUMO2","SUMO2","TAD_1484"
"SUN1","SUN1","TAD_3466"
"SUN3","SUN3","TAD_3329"
"SUOX","SUOX","TAD_2593"
"SUPT16H","SUPT16H","TAD_2738"
"SUPT4H1","SUPT4H1","TAD_2371"
"SUPV3L1","SUPV3L1","TAD_507"
"SURF1","SURF1","TAD_1493"
"SURF2","SURF2","TAD_3266"
"SURF4","SURF4","TAD_2483"
"SURF6","SURF6","TAD_727"
"SUSD3","SUSD3","TAD_1493"
"SUSD5","SUSD5","TAD_431"
"SUV39H1","SUV39H1","TAD_1395"
"SUV420H1","SUV420H1","TAD_3003"
"SUV420H2","SUV420H2","TAD_1209"
"SVEP1","SVEP1","TAD_1994"
"SWAP70","SWAP70","TAD_2196"
"SWSAP1","SWSAP1","TAD_1985"
"SWT1","SWT1","TAD_1158"
"SYCE3","SYCE3","TAD_1605"
"SYCP2L","SYCP2L","TAD_1680"
"SYCP3","SYCP3","TAD_169"
"SYDE1","SYDE1","TAD_1732"
"SYDE2","SYDE2","TAD_2153"
"SYN1","SYN1","TAD_1204"
"SYNC","SYNC","TAD_935"
"SYNE2","SYNE2","TAD_1580"
"SYNGAP1","SYNGAP1","TAD_1677"
"SYNGR2","SYNGR2","TAD_2094"
"SYNJ2","SYNJ2","TAD_2533"
"SYNJ2BP","SYNJ2BP","TAD_485"
"SYNJ2BP-COX16","SYNJ2BP-COX16","TAD_1423"
"SYNM","SYNM","TAD_2765"
"SYNPO","SYNPO","TAD_2551"
"SYNPO2","SYNPO2","TAD_2454"
"SYNRG","SYNRG","TAD_1624"
"SYS1","SYS1","TAD_1206"
"SYT11","SYT11","TAD_657"
"SYT3","SYT3","TAD_2964"
"SYT7","SYT7","TAD_1954"
"SYT9","SYT9","TAD_3040"
"SYTL1","SYTL1","TAD_47"
"SYTL5","SYTL5","TAD_1315"
"SZT2","SZT2","TAD_2252"
"SnoU109","SnoU109","TAD_2726"
"TAAR5","TAAR5","TAD_861"
"TAB3","TAB3","TAD_1062"
"TAC3","TAC3","TAD_1415"
"TACC2","TACC2","TAD_3110"
"TACO1","TACO1","TAD_425"
"TACR1","TACR1","TAD_1617"
"TADA1","TADA1","TAD_1482"
"TADA2A","TADA2A","TAD_3675"
"TADA2B","TADA2B","TAD_1442"
"TAF10","TAF10","TAD_1800"
"TAF11","TAF11","TAD_348"
"TAF12","TAF12","TAD_1183"
"TAF13","TAF13","TAD_1000"
"TAF1A","TAF1A","TAD_1030"
"TAF1C","TAF1C","TAD_1832"
"TAF1L","TAF1L","TAD_3234"
"TAF3","TAF3","TAD_3259"
"TAF4B","TAF4B","TAD_3103"
"TAF5","TAF5","TAD_2064"
"TAF5L","TAF5L","TAD_2040"
"TAF6","TAF6","TAD_1127"
"TAF6L","TAF6L","TAD_1135"
"TAF7","TAF7","TAD_124"
"TAF7L","TAF7L","TAD_2024"
"TAF8","TAF8","TAD_3678"
"TAF9","TAF9","TAD_757"
"TAGLN2","TAGLN2","TAD_1727"
"TAGLN3","TAGLN3","TAD_1771"
"TAL2","TAL2","TAD_710"
"TALDO1","TALDO1","TAD_33"
"TANC1","TANC1","TAD_1442"
"TANK","TANK","TAD_1219"
"TAOK2","TAOK2","TAD_1605"
"TAP1","TAP1","TAD_3321"
"TAPBPL","TAPBPL","TAD_802"
"TAPT1","TAPT1","TAD_3355"
"TARS2","TARS2","TAD_603"
"TAS2R19","TAS2R19","TAD_2998"
"TAS2R20","TAS2R20","TAD_240"
"TAS2R31","TAS2R31","TAD_757"
"TASP1","TASP1","TAD_211"
"TATDN2;GHRLOS2","TATDN2;GHRLOS2","TAD_2331"
"TATDN3","TATDN3","TAD_2640"
"TAZ","TAZ","TAD_1669"
"TBC1D1","TBC1D1","TAD_3676"
"TBC1D10A","TBC1D10A","TAD_837"
"TBC1D10C","TBC1D10C","TAD_1649"
"TBC1D12","TBC1D12","TAD_860"
"TBC1D13","TBC1D13","TAD_2820"
"TBC1D14","TBC1D14","TAD_884"
"TBC1D16","TBC1D16","TAD_149"
"TBC1D20;DQ588114","TBC1D20;DQ588114","TAD_2907"
"TBC1D22A","TBC1D22A","TAD_485"
"TBC1D24","TBC1D24","TAD_1666"
"TBC1D9B","TBC1D9B","TAD_2817"
"TBCA","TBCA","TAD_3009"
"TBCD","TBCD","TAD_2237"
"TBCEL","TBCEL","TAD_861"
"TBL1X","TBL1X","TAD_2826"
"TBPL1","TBPL1","TAD_415"
"TBRG4;SNORA5B","TBRG4;SNORA5B","TAD_3270"
"TBX19","TBX19","TAD_2372"
"TBXA2R","TBXA2R","TAD_2737"
"TCAP","TCAP","TAD_1335"
"TCEA1","TCEA1","TAD_1483"
"TCEA2;BC056407","TCEA2;BC056407","TAD_1361"
"TCEA3","TCEA3","TAD_1739"
"TCEAL1","TCEAL1","TAD_199"
"TCEAL3","TCEAL3","TAD_381"
"TCEAL4","TCEAL4","TAD_267"
"TCEAL8","TCEAL8","TAD_2208"
"TCEANC","TCEANC","TAD_2982"
"TCEANC2","TCEANC2","TAD_254"
"TCEB2","TCEB2","TAD_1984"
"TCEB3","TCEB3","TAD_3269"
"TCF12","TCF12","TAD_228"
"TCF21;AX747860","TCF21;AX747860","TAD_1358"
"TCF3","TCF3","TAD_372"
"TCF7","TCF7","TAD_3103"
"TCHH","TCHH","TAD_530"
"TCHP","TCHP","TAD_2268"
"TCN2","TCN2","TAD_2829"
"TCOF1","TCOF1","TAD_2392"
"TCP1","TCP1","TAD_1623"
"TCP10L","TCP10L","TAD_1688"
"TCP11","TCP11","TAD_2035"
"TCP11L1","TCP11L1","TAD_2094"
"TCTA","TCTA","TAD_1909"
"TCTEX1D2","TCTEX1D2","TAD_172"
"TDG","TDG","TAD_2673"
"TDGF1P3","TDGF1P3","TAD_2756"
"TDO2","TDO2","TAD_201"
"TDP2","TDP2","TAD_1174"
"TDRD12","TDRD12","TAD_1557"
"TDRD7","TDRD7","TAD_2093"
"TDRD9","TDRD9","TAD_3523"
"TDRKH","TDRKH","TAD_3208"
"TEAD3","TEAD3","TAD_450"
"TEC","TEC","TAD_2064"
"TECPR2","TECPR2","TAD_985"
"TEF","TEF","TAD_1360"
"TEFM","TEFM","TAD_2212"
"TEKT5","TEKT5","TAD_471"
"TEP1","TEP1","TAD_2829"
"TEPP","TEPP","TAD_601"
"TERC","TERC","TAD_216"
"TERF1","TERF1","TAD_1500"
"TERT","TERT","TAD_1165"
"TES","TES","TAD_2926"
"TESC","TESC","TAD_2332"
"TESK2","TESK2","TAD_218"
"TET1","TET1","TAD_1530"
"TET3","TET3","TAD_2554"
"TEX10","TEX10","TAD_570"
"TEX2","TEX2","TAD_2434"
"TEX22","TEX22","TAD_2999"
"TEX264","TEX264","TAD_627"
"TEX9","TEX9","TAD_2831"
"TF","TF","TAD_1669"
"TFAM","TFAM","TAD_3165"
"TFAP2E","TFAP2E","TAD_1998"
"TFB2M","TFB2M","TAD_2052"
"TFCP2","TFCP2","TAD_3249"
"TFDP2","TFDP2","TAD_3533"
"TFE3","TFE3","TAD_1048"
"TFG","TFG","TAD_3132"
"TFIP11","TFIP11","TAD_819"
"TFPI2","TFPI2","TAD_2726"
"TFR2","TFR2","TAD_1345"
"TGDS","TGDS","TAD_2290"
"TGFB2","TGFB2","TAD_1418"
"TGFBI","TGFBI","TAD_3208"
"TGIF1","TGIF1","TAD_1605"
"TGIF2","TGIF2","TAD_3535"
"TGIF2-C20ORF24","TGIF2-C20ORF24","TAD_1429"
"TGM1","TGM1","TAD_681"
"TGM2","TGM2","TAD_2738"
"TGM4","TGM4","TAD_3364"
"TGS1","TGS1","TAD_587"
"TH1L","TH1L","TAD_1265"
"THAP1","THAP1","TAD_1731"
"THAP10","THAP10","TAD_33"
"THAP11","THAP11","TAD_1740"
"THAP4","THAP4","TAD_1752"
"THAP7","THAP7","TAD_220"
"THAP7-AS1","THAP7-AS1","TAD_2181"
"THAP8","THAP8","TAD_3437"
"THBS1","THBS1","TAD_3222"
"THBS4","THBS4","TAD_2350"
"THOC5","THOC5","TAD_2060"
"THOP1","THOP1","TAD_2831"
"THRA","THRA","TAD_2792"
"THRAP3","THRAP3","TAD_165"
"THTPA","THTPA","TAD_254"
"THYN1","THYN1","TAD_38"
"TIAM2","TIAM2","TAD_3089"
"TICAM1","TICAM1","TAD_589"
"TIGD5","TIGD5","TAD_771"
"TIGD7","TIGD7","TAD_1345"
"TIMELESS","TIMELESS","TAD_2842"
"TIMM10","TIMM10","TAD_2411"
"TIMM17A","TIMM17A","TAD_516"
"TIMM17B","TIMM17B","TAD_1689"
"TIMM21","TIMM21","TAD_2502"
"TIMM8B","TIMM8B","TAD_3080"
"TIMMDC1","TIMMDC1","TAD_1082"
"TIMP1","TIMP1","TAD_3505"
"TINF2","TINF2","TAD_670"
"TIPARP","TIPARP","TAD_1400"
"TIPARP-AS1","TIPARP-AS1","TAD_1386"
"TIPRL","TIPRL","TAD_3365"
"TJAP1","TJAP1","TAD_2793"
"TJP2","TJP2","TAD_1055"
"TK1","TK1","TAD_1200"
"TK2","TK2","TAD_2"
"TLCD2","TLCD2","TAD_587"
"TLE2","TLE2","TAD_1200"
"TLE3","TLE3","TAD_2274"
"TLL2","TLL2","TAD_711"
"TLN1","TLN1","TAD_1168"
"TLN2","TLN2","TAD_1360"
"TLR1","TLR1","TAD_217"
"TLR10","TLR10","TAD_3564"
"TLR6","TLR6","TAD_1429"
"TLR9","TLR9","TAD_2808"
"TM2D2","TM2D2","TAD_3338"
"TM4SF1","TM4SF1","TAD_3366"
"TM4SF18","TM4SF18","TAD_1971"
"TM4SF19","TM4SF19","TAD_1757"
"TM4SF20","TM4SF20","TAD_2123"
"TM4SF4","TM4SF4","TAD_95"
"TM6SF2","TM6SF2","TAD_1666"
"TM7SF3","TM7SF3","TAD_1127"
"TM9SF2","TM9SF2","TAD_2388"
"TM9SF3","TM9SF3","TAD_1103"
"TM9SF4","TM9SF4","TAD_1609"
"TMBIM1","TMBIM1","TAD_2738"
"TMBIM4","TMBIM4","TAD_492"
"TMBIM6","TMBIM6","TAD_2570"
"TMC2","TMC2","TAD_1423"
"TMC6","TMC6","TAD_1649"
"TMC8","TMC8","TAD_2399"
"TMCC2","TMCC2","TAD_1690"
"TMCO1","TMCO1","TAD_1129"
"TMCO6","TMCO6","TAD_2855"
"TMED10P1","TMED10P1","TAD_1665"
"TMED5","TMED5","TAD_1574"
"TMED8","TMED8","TAD_3413"
"TMEFF2","TMEFF2","TAD_2989"
"TMEM101","TMEM101","TAD_2294"
"TMEM102","TMEM102","TAD_2237"
"TMEM104","TMEM104","TAD_83"
"TMEM106B","TMEM106B","TAD_850"
"TMEM106C","TMEM106C","TAD_3234"
"TMEM109","TMEM109","TAD_457"
"TMEM11","TMEM11","TAD_2654"
"TMEM110","TMEM110","TAD_1290"
"TMEM110-MUSTN1","TMEM110-MUSTN1","TAD_180"
"TMEM111","TMEM111","TAD_1168"
"TMEM116","TMEM116","TAD_2783"
"TMEM117","TMEM117","TAD_1648"
"TMEM120A","TMEM120A","TAD_1309"
"TMEM123","TMEM123","TAD_2483"
"TMEM127","TMEM127","TAD_600"
"TMEM132A","TMEM132A","TAD_229"
"TMEM132D","TMEM132D","TAD_3338"
"TMEM133","TMEM133","TAD_122"
"TMEM134","TMEM134","TAD_606"
"TMEM135","TMEM135","TAD_1423"
"TMEM138","TMEM138","TAD_3099"
"TMEM143","TMEM143","TAD_3444"
"TMEM147","TMEM147","TAD_1030"
"TMEM14A","TMEM14A","TAD_816"
"TMEM14B","TMEM14B","TAD_1189"
"TMEM14C","TMEM14C","TAD_667"
"TMEM156","TMEM156","TAD_3119"
"TMEM158","TMEM158","TAD_889"
"TMEM159","TMEM159","TAD_316"
"TMEM161A","TMEM161A","TAD_1500"
"TMEM165","TMEM165","TAD_1028"
"TMEM167B","TMEM167B","TAD_2726"
"TMEM168","TMEM168","TAD_1997"
"TMEM173","TMEM173","TAD_507"
"TMEM175","TMEM175","TAD_1617"
"TMEM177","TMEM177","TAD_2560"
"TMEM179B","TMEM179B","TAD_1826"
"TMEM180","TMEM180","TAD_1027"
"TMEM182","TMEM182","TAD_944"
"TMEM184B","TMEM184B","TAD_1136"
"TMEM185B","TMEM185B","TAD_2765"
"TMEM186","TMEM186","TAD_2405"
"TMEM188","TMEM188","TAD_3437"
"TMEM19","TMEM19","TAD_2392"
"TMEM190","TMEM190","TAD_2808"
"TMEM194A","TMEM194A","TAD_415"
"TMEM194B","TMEM194B","TAD_1724"
"TMEM2","TMEM2","TAD_2057"
"TMEM200B","TMEM200B","TAD_294"
"TMEM203","TMEM203","TAD_147"
"TMEM205","TMEM205","TAD_480"
"TMEM206","TMEM206","TAD_22"
"TMEM209","TMEM209","TAD_3023"
"TMEM218","TMEM218","TAD_425"
"TMEM219","TMEM219","TAD_766"
"TMEM221","TMEM221","TAD_1904"
"TMEM222","TMEM222","TAD_1585"
"TMEM223","TMEM223","TAD_2526"
"TMEM229B","TMEM229B","TAD_1732"
"TMEM231;AK057689","TMEM231;AK057689","TAD_2658"
"TMEM232","TMEM232","TAD_2272"
"TMEM234","TMEM234","TAD_821"
"TMEM237","TMEM237","TAD_1336"
"TMEM238","TMEM238","TAD_1237"
"TMEM25","TMEM25","TAD_34"
"TMEM27","TMEM27","TAD_3321"
"TMEM37","TMEM37","TAD_339"
"TMEM38B","TMEM38B","TAD_2132"
"TMEM39A","TMEM39A","TAD_2808"
"TMEM41B","TMEM41B","TAD_1742"
"TMEM44","TMEM44","TAD_147"
"TMEM45A","TMEM45A","TAD_1786"
"TMEM47","TMEM47","TAD_1657"
"TMEM50B","TMEM50B","TAD_727"
"TMEM51","TMEM51","TAD_834"
"TMEM54","TMEM54","TAD_425"
"TMEM55B","TMEM55B","TAD_1619"
"TMEM59","TMEM59","TAD_1199"
"TMEM59L","TMEM59L","TAD_3331"
"TMEM60","TMEM60","TAD_1421"
"TMEM62","TMEM62","TAD_711"
"TMEM63A","TMEM63A","TAD_88"
"TMEM63B","TMEM63B","TAD_2268"
"TMEM63C","TMEM63C","TAD_974"
"TMEM68","TMEM68","TAD_3103"
"TMEM69","TMEM69","TAD_1699"
"TMEM71","TMEM71","TAD_2342"
"TMEM74","TMEM74","TAD_1690"
"TMEM79","TMEM79","TAD_1500"
"TMEM81","TMEM81","TAD_2383"
"TMEM85","TMEM85","TAD_8"
"TMEM86A","TMEM86A","TAD_1189"
"TMEM86B","TMEM86B","TAD_1170"
"TMEM87A","TMEM87A","TAD_1688"
"TMEM87B","TMEM87B","TAD_1702"
"TMEM89","TMEM89","TAD_967"
"TMEM8B","TMEM8B","TAD_1703"
"TMEM9","TMEM9","TAD_2603"
"TMEM92","TMEM92","TAD_3525"
"TMEM99","TMEM99","TAD_2434"
"TMEM9B","TMEM9B","TAD_3688"
"TMIE","TMIE","TAD_2174"
"TMOD1","TMOD1","TAD_3553"
"TMOD2","TMOD2","TAD_1501"
"TMOD3","TMOD3","TAD_2673"
"TMOD4","TMOD4","TAD_3016"
"TMPO","TMPO","TAD_461"
"TMPPE","TMPPE","TAD_2346"
"TMPRSS11B","TMPRSS11B","TAD_1386"
"TMPRSS5","TMPRSS5","TAD_803"
"TMPRSS7","TMPRSS7","TAD_2024"
"TMTC2","TMTC2","TAD_3430"
"TMUB1","TMUB1","TAD_2636"
"TNFAIP2","TNFAIP2","TAD_1680"
"TNFAIP3","TNFAIP3","TAD_2441"
"TNFAIP8L2-SCNM1","TNFAIP8L2-SCNM1","TAD_3453"
"TNFAIP8L3","TNFAIP8L3","TAD_112"
"TNFRSF10A","TNFRSF10A","TAD_3535"
"TNFRSF10C","TNFRSF10C","TAD_3467"
"TNFRSF10D","TNFRSF10D","TAD_605"
"TNFRSF4","TNFRSF4","TAD_2246"
"TNFSF12","TNFSF12","TAD_2764"
"TNFSF4","TNFSF4","TAD_2123"
"TNFSF9","TNFSF9","TAD_1442"
"TNIP1","TNIP1","TAD_517"
"TNIP3","TNIP3","TAD_2684"
"TNK1","TNK1","TAD_3675"
"TNK2","TNK2","TAD_2536"
"TNKS2","TNKS2","TAD_523"
"TNNC2","TNNC2","TAD_3364"
"TNNI1","TNNI1","TAD_2434"
"TNPO3","TNPO3","TAD_3412"
"TNRC6A","TNRC6A","TAD_1117"
"TNRC6C","TNRC6C","TAD_1295"
"TOB1","TOB1","TAD_3132"
"TOB2","TOB2","TAD_1297"
"TOB2P1","TOB2P1","TAD_1913"
"TOE1","TOE1","TAD_210"
"TOLLIP","TOLLIP","TAD_1962"
"TOM1L2","TOM1L2","TAD_1421"
"TOMM20L","TOMM20L","TAD_606"
"TOMM40L","TOMM40L","TAD_1165"
"TOMM5","TOMM5","TAD_3478"
"TOMM70A","TOMM70A","TAD_1624"
"TONSL","TONSL","TAD_586"
"TOP1","TOP1","TAD_2842"
"TOP1P1","TOP1P1","TAD_32"
"TOP1P2","TOP1P2","TAD_1690"
"TOP2A","TOP2A","TAD_714"
"TOP3A","TOP3A","TAD_964"
"TOPORS","TOPORS","TAD_1636"
"TOR1AIP1","TOR1AIP1","TAD_3082"
"TOR2A","TOR2A","TAD_603"
"TOX2","TOX2","TAD_1121"
"TP53I3","TP53I3","TAD_1460"
"TP53INP1","TP53INP1","TAD_234"
"TP53TG1","TP53TG1","TAD_1656"
"TP73","TP73","TAD_2252"
"TPCN1","TPCN1","TAD_1757"
"TPCN2","TPCN2","TAD_653"
"TPD52L2","TPD52L2","TAD_473"
"TPGS2","TPGS2","TAD_141"
"TPI1P2","TPI1P2","TAD_1509"
"TPM1;AK055197","TPM1;AK055197","TAD_2900"
"TPM2","TPM2","TAD_1290"
"TPM3","TPM3","TAD_2748"
"TPM4;AK095546","TPM4;AK095546","TAD_1706"
"TPMT","TPMT","TAD_3332"
"TPP1","TPP1","TAD_2738"
"TPP2","TPP2","TAD_906"
"TPPP3","TPPP3","TAD_3225"
"TPRG1","TPRG1","TAD_911"
"TPRG1L","TPRG1L","TAD_1653"
"TPST1","TPST1","TAD_1681"
"TPST2","TPST2","TAD_1703"
"TRA2A","TRA2A","TAD_625"
"TRADD","TRADD","TAD_2283"
"TRAF1","TRAF1","TAD_45"
"TRAF2","TRAF2","TAD_2726"
"TRAF3","TRAF3","TAD_425"
"TRAF3IP1","TRAF3IP1","TAD_2087"
"TRAFD1","TRAFD1","TAD_3352"
"TRAIP","TRAIP","TAD_3179"
"TRAK2","TRAK2","TAD_2791"
"TRAM1","TRAM1","TAD_2866"
"TRAM1L1","TRAM1L1","TAD_3525"
"TRAM2","TRAM2","TAD_273"
"TRAP1","TRAP1","TAD_3553"
"TRAPPC1","TRAPPC1","TAD_1533"
"TRAPPC11","TRAPPC11","TAD_1290"
"TRAPPC12","TRAPPC12","TAD_3308"
"TRAPPC2","TRAPPC2","TAD_709"
"TRAPPC2L","TRAPPC2L","TAD_790"
"TRAPPC3","TRAPPC3","TAD_176"
"TRAPPC5","TRAPPC5","TAD_1606"
"TRAPPC6A","TRAPPC6A","TAD_1702"
"TRAPPC6B","TRAPPC6B","TAD_2425"
"TRAPPC8","TRAPPC8","TAD_3039"
"TRAPPC9","TRAPPC9","TAD_2138"
"TRDMT1","TRDMT1","TAD_967"
"TREX1","TREX1","TAD_997"
"TRIAP1","TRIAP1","TAD_52"
"TRIB3","TRIB3","TAD_2954"
"TRIM10","TRIM10","TAD_353"
"TRIM11","TRIM11","TAD_2827"
"TRIM13","TRIM13","TAD_3538"
"TRIM2","TRIM2","TAD_1666"
"TRIM22","TRIM22","TAD_2166"
"TRIM25;MIR3614","TRIM25;MIR3614","TAD_1599"
"TRIM26","TRIM26","TAD_819"
"TRIM27","TRIM27","TAD_2836"
"TRIM3","TRIM3","TAD_1866"
"TRIM39","TRIM39","TAD_1971"
"TRIM39-RPP21","TRIM39-RPP21","TAD_643"
"TRIM4","TRIM4","TAD_1791"
"TRIM44","TRIM44","TAD_3511"
"TRIM5","TRIM5","TAD_3285"
"TRIM54","TRIM54","TAD_240"
"TRIM56","TRIM56","TAD_275"
"TRIM6","TRIM6","TAD_1618"
"TRIM6-TRIM34","TRIM6-TRIM34","TAD_2999"
"TRIM62","TRIM62","TAD_883"
"TRIM65","TRIM65","TAD_1091"
"TRIM67","TRIM67","TAD_3067"
"TRIM68","TRIM68","TAD_581"
"TRIML2","TRIML2","TAD_1624"
"TRIOBP","TRIOBP","TAD_216"
"TRIP10","TRIP10","TAD_213"
"TRIT1","TRIT1","TAD_1189"
"TRMT1","TRMT1","TAD_2434"
"TRMT1L","TRMT1L","TAD_667"
"TRMT2B","TRMT2B","TAD_1589"
"TRMT5","TRMT5","TAD_766"
"TRMT6","TRMT6","TAD_1440"
"TRNAU1AP","TRNAU1AP","TAD_2159"
"TRNA_Gly","TRNA_Gly","TAD_3110"
"TRNA_Ile","TRNA_Ile","TAD_2831"
"TRNA_Met","TRNA_Met","TAD_1360"
"TRNA_Pro","TRNA_Pro","TAD_2316"
"TRNA_Pseudo","TRNA_Pseudo","TAD_1345"
"TRNA_SeC","TRNA_SeC","TAD_940"
"TRNA_Tyr","TRNA_Tyr","TAD_1985"
"TRNA_Val","TRNA_Val","TAD_657"
"TRNP1","TRNP1","TAD_653"
"TRO","TRO","TAD_1482"
"TROAP","TROAP","TAD_721"
"TROVE2;AK022030","TROVE2;AK022030","TAD_557"
"TRPA1","TRPA1","TAD_749"
"TRPC1","TRPC1","TAD_220"
"TRPC4AP","TRPC4AP","TAD_968"
"TRPC6","TRPC6","TAD_2208"
"TRPM1","TRPM1","TAD_2376"
"TRPM2","TRPM2","TAD_2937"
"TRPM4","TRPM4","TAD_2784"
"TRPM7","TRPM7","TAD_449"
"TRPS1","TRPS1","TAD_3317"
"TRPV4","TRPV4","TAD_2756"
"TRUB1","TRUB1","TAD_2502"
"TRUB2","TRUB2","TAD_2346"
"TSC2","TSC2","TAD_1380"
"TSC22D3","TSC22D3","TAD_2084"
"TSC22D4","TSC22D4","TAD_61"
"TSEN54","TSEN54","TAD_3553"
"TSG101","TSG101","TAD_2422"
"TSGA10","TSGA10","TAD_779"
"TSKU","TSKU","TAD_625"
"TSNARE1","TSNARE1","TAD_2697"
"TSNAXIP1","TSNAXIP1","TAD_2804"
"TSPAN1","TSPAN1","TAD_2072"
"TSPAN13","TSPAN13","TAD_1846"
"TSPAN2","TSPAN2","TAD_1963"
"TSPAN33","TSPAN33","TAD_2969"
"TSPAN5","TSPAN5","TAD_1962"
"TSPAN7","TSPAN7","TAD_2528"
"TSPYL2","TSPYL2","TAD_2332"
"TSR2","TSR2","TAD_2204"
"TSSC1","TSSC1","TAD_1599"
"TSSC4","TSSC4","TAD_2684"
"TSSK4","TSSK4","TAD_3444"
"TST","TST","TAD_1213"
"TSTD1","TSTD1","TAD_600"
"TSTD2","TSTD2","TAD_2556"
"TTBK2","TTBK2","TAD_2281"
"TTC12","TTC12","TAD_2547"
"TTC13","TTC13","TAD_3547"
"TTC14","TTC14","TAD_38"
"TTC18","TTC18","TAD_650"
"TTC21A","TTC21A","TAD_2010"
"TTC21B","TTC21B","TAD_1609"
"TTC23","TTC23","TAD_1732"
"TTC26","TTC26","TAD_3622"
"TTC27","TTC27","TAD_2213"
"TTC29","TTC29","TAD_2064"
"TTC3","TTC3","TAD_1690"
"TTC30B","TTC30B","TAD_1568"
"TTC35","TTC35","TAD_2208"
"TTC36","TTC36","TAD_3527"
"TTC37","TTC37","TAD_678"
"TTC38","TTC38","TAD_593"
"TTC39B","TTC39B","TAD_1049"
"TTC39C","TTC39C","TAD_1568"
"TTC3P1","TTC3P1","TAD_1987"
"TTC4","TTC4","TAD_199"
"TTC40","TTC40","TAD_3676"
"TTC8","TTC8","TAD_1442"
"TTC9C","TTC9C","TAD_1771"
"TTK","TTK","TAD_1174"
"TTLL1","TTLL1","TAD_3688"
"TTLL13","TTLL13","TAD_3103"
"TTLL3","TTLL3","TAD_517"
"TTLL9","TTLL9","TAD_837"
"TTN;DKFZp451N061","TTN;DKFZp451N061","TAD_2971"
"TTPAL","TTPAL","TAD_1986"
"TTTY15","TTTY15","TAD_523"
"TTYH3","TTYH3","TAD_763"
"TUB","TUB","TAD_34"
"TUBA1B","TUBA1B","TAD_3260"
"TUBA4A","TUBA4A","TAD_97"
"TUBA4B","TUBA4B","TAD_280"
"TUBB2A","TUBB2A","TAD_3573"
"TUBB2B","TUBB2B","TAD_2210"
"TUBB4A","TUBB4A","TAD_513"
"TUBB4B","TUBB4B","TAD_2035"
"TUBG1","TUBG1","TAD_2569"
"TUBG2","TUBG2","TAD_2010"
"TUFT1","TUFT1","TAD_2363"
"TUG1","TUG1","TAD_1014"
"TULP3","TULP3","TAD_650"
"TUSC1","TUSC1","TAD_2808"
"TUSC3","TUSC3","TAD_2746"
"TUT1","TUT1","TAD_2345"
"TWF1","TWF1","TAD_2324"
"TWF2","TWF2","TAD_3464"
"TWIST1","TWIST1","TAD_2858"
"TXLNB","TXLNB","TAD_711"
"TXN","TXN","TAD_1581"
"TXNDC11","TXNDC11","TAD_3578"
"TXNDC12","TXNDC12","TAD_146"
"TXNDC16","TXNDC16","TAD_1968"
"TXNDC2","TXNDC2","TAD_1061"
"TXNDC5","TXNDC5","TAD_1533"
"TXNDC9","TXNDC9","TAD_484"
"TXNIP","TXNIP","TAD_1681"
"TXNL4A","TXNL4A","TAD_1978"
"TXNRD1","TXNRD1","TAD_3329"
"TXNRD2","TXNRD2","TAD_582"
"TXNRD3","TXNRD3","TAD_850"
"TYK2","TYK2","TAD_2845"
"TYMP","TYMP","TAD_944"
"TYMS","TYMS","TAD_1794"
"TYRO3","TYRO3","TAD_2354"
"TYSND1","TYSND1","TAD_881"
"U4","U4","TAD_2180"
"U50535","U50535","TAD_3547"
"U6","U6","TAD_3225"
"U7","U7","TAD_2732"
"UACA","UACA","TAD_3043"
"UAP1","UAP1","TAD_710"
"UAP1L1","UAP1L1","TAD_2144"
"UBA52;DL491652","UBA52;DL491652","TAD_911"
"UBA7","UBA7","TAD_1599"
"UBAC1","UBAC1","TAD_1770"
"UBAC2","UBAC2","TAD_231"
"UBAC2-AS1","UBAC2-AS1","TAD_2726"
"UBAP1","UBAP1","TAD_1672"
"UBAP1L","UBAP1L","TAD_3157"
"UBAP2","UBAP2","TAD_1196"
"UBAP2L","UBAP2L","TAD_286"
"UBASH3B","UBASH3B","TAD_569"
"UBE2A","UBE2A","TAD_2412"
"UBE2B","UBE2B","TAD_995"
"UBE2D1","UBE2D1","TAD_1157"
"UBE2D2","UBE2D2","TAD_3680"
"UBE2D3","UBE2D3","TAD_1013"
"UBE2E1","UBE2E1","TAD_1059"
"UBE2E2","UBE2E2","TAD_3310"
"UBE2F","UBE2F","TAD_1766"
"UBE2I","UBE2I","TAD_474"
"UBE2J1","UBE2J1","TAD_1682"
"UBE2J2","UBE2J2","TAD_1655"
"UBE2K","UBE2K","TAD_849"
"UBE2L6","UBE2L6","TAD_1595"
"UBE2O","UBE2O","TAD_217"
"UBE2Q1","UBE2Q1","TAD_2979"
"UBE2Q2","UBE2Q2","TAD_1826"
"UBE2S","UBE2S","TAD_36"
"UBE2Z","UBE2Z","TAD_2826"
"UBE3C","UBE3C","TAD_2190"
"UBE4A","UBE4A","TAD_1345"
"UBE4B","UBE4B","TAD_2454"
"UBL4A","UBL4A","TAD_101"
"UBL7","UBL7","TAD_2192"
"UBN1","UBN1","TAD_3578"
"UBN2","UBN2","TAD_1618"
