"","gene","TAD"
"SYCP2L","SYCP2L","TAD_1875"
"SYCP3","SYCP3","TAD_2213"
"SYDE2","SYDE2","TAD_3451"
"SYK","SYK","TAD_1169"
"SYN1","SYN1","TAD_3654"
"SYNC","SYNC","TAD_1311"
"SYNDIG1L","SYNDIG1L","TAD_1057"
"SYNE2","SYNE2","TAD_459"
"SYNGAP1","SYNGAP1","TAD_1682"
"SYNGR2","SYNGR2","TAD_1297"
"SYNGR4","SYNGR4","TAD_565"
"SYNJ2","SYNJ2","TAD_2326"
"SYNJ2BP","SYNJ2BP","TAD_3381"
"SYNJ2BP-COX16","SYNJ2BP-COX16","TAD_3269"
"SYNPO","SYNPO","TAD_1251"
"SYNPO2","SYNPO2","TAD_1261"
"SYNRG","SYNRG","TAD_1688"
"SYPL2","SYPL2","TAD_2277"
"SYT1","SYT1","TAD_3663"
"SYT10","SYT10","TAD_690"
"SYT11","SYT11","TAD_2907"
"SYT13","SYT13","TAD_1850"
"SYT17","SYT17","TAD_3142"
"SYT3","SYT3","TAD_3161"
"SYT4","SYT4","TAD_1708"
"SYT6","SYT6","TAD_2738"
"SYT7","SYT7","TAD_1072"
"SYT8","SYT8","TAD_1359"
"SYTL1","SYTL1","TAD_589"
"SYTL2","SYTL2","TAD_732"
"SYTL4","SYTL4","TAD_1200"
"SYTL5","SYTL5","TAD_1184"
"SnoR4","SnoR4","TAD_2789"
"SnoZ5","SnoZ5","TAD_1038"
"TAAR5","TAAR5","TAD_1449"
"TAB2","TAB2","TAD_1742"
"TAC3","TAC3","TAD_2835"
"TAC4","TAC4","TAD_793"
"TACC2","TACC2","TAD_3269"
"TACO1","TACO1","TAD_593"
"TACR2","TACR2","TAD_2035"
"TADA2A","TADA2A","TAD_492"
"TADA2B","TADA2B","TAD_1978"
"TADA3","TADA3","TAD_530"
"TAF10","TAF10","TAD_1326"
"TAF11","TAF11","TAD_2980"
"TAF12","TAF12","TAD_1875"
"TAF13","TAF13","TAD_717"
"TAF1B","TAF1B","TAD_2049"
"TAF1C","TAF1C","TAD_1611"
"TAF1L","TAF1L","TAD_1619"
"TAF4B","TAF4B","TAD_1290"
"TAF5L","TAF5L","TAD_169"
"TAF6","TAF6","TAD_2498"
"TAF7","TAF7","TAD_75"
"TAF7L","TAF7L","TAD_790"
"TAF8","TAF8","TAD_234"
"TAF9","TAF9","TAD_3039"
"TAGLN2","TAGLN2","TAD_183"
"TAGLN3","TAGLN3","TAD_956"
"TAL1;STIL","TAL1;STIL","TAD_1036"
"TAL2","TAL2","TAD_622"
"TALDO1","TALDO1","TAD_2900"
"TAMM41","TAMM41","TAD_33"
"TANC1","TANC1","TAD_624"
"TANC2","TANC2","TAD_337"
"TANK","TANK","TAD_2014"
"TAOK1","TAOK1","TAD_2489"
"TAOK2","TAOK2","TAD_1919"
"TAP1","TAP1","TAD_2554"
"TARS2","TARS2","TAD_2184"
"TAS2R10","TAS2R10","TAD_1581"
"TAS2R13","TAS2R13","TAD_2346"
"TAS2R19","TAS2R19","TAD_775"
"TAS2R3","TAS2R3","TAD_141"
"TAS2R30","TAS2R30","TAD_2525"
"TAS2R31","TAS2R31","TAD_3089"
"TAS2R4","TAS2R4","TAD_2403"
"TAS2R43","TAS2R43","TAD_2857"
"TAS2R5","TAS2R5","TAD_1729"
"TAS2R50","TAS2R50","TAD_3279"
"TATDN2;GHRLOS2","TATDN2;GHRLOS2","TAD_457"
"TAX1BP1","TAX1BP1","TAD_269"
"TBC1D1","TBC1D1","TAD_969"
"TBC1D10A","TBC1D10A","TAD_339"
"TBC1D10C","TBC1D10C","TAD_3684"
"TBC1D12","TBC1D12","TAD_1603"
"TBC1D13","TBC1D13","TAD_1141"
"TBC1D14","TBC1D14","TAD_606"
"TBC1D15","TBC1D15","TAD_2998"
"TBC1D19","TBC1D19","TAD_3353"
"TBC1D2","TBC1D2","TAD_210"
"TBC1D20;DQ588114","TBC1D20;DQ588114","TAD_987"
"TBC1D24","TBC1D24","TAD_183"
"TBC1D3P5","TBC1D3P5","TAD_1441"
"TBC1D5","TBC1D5","TAD_2093"
"TBC1D7","TBC1D7","TAD_3430"
"TBC1D9","TBC1D9","TAD_3369"
"TBC1D9B","TBC1D9B","TAD_2914"
"TBCD","TBCD","TAD_609"
"TBCE","TBCE","TAD_1859"
"TBCK","TBCK","TAD_1581"
"TBL1X","TBL1X","TAD_133"
"TBR1","TBR1","TAD_218"
"TBRG4;SNORA5B","TBRG4;SNORA5B","TAD_1690"
"TBX1","TBX1","TAD_1789"
"TBX19","TBX19","TAD_1553"
"TBX21","TBX21","TAD_752"
"TBXA2R","TBXA2R","TAD_31"
"TBXAS1","TBXAS1","TAD_3338"
"TC2N","TC2N","TAD_2144"
"TCEA1","TCEA1","TAD_32"
"TCEA2;BC056407","TCEA2;BC056407","TAD_2803"
"TCEA3","TCEA3","TAD_524"
"TCEAL2","TCEAL2","TAD_3629"
"TCEAL5","TCEAL5","TAD_2412"
"TCEAL8","TCEAL8","TAD_83"
"TCEANC","TCEANC","TAD_361"
"TCEANC2","TCEANC2","TAD_2122"
"TCEB2","TCEB2","TAD_1903"
"TCEB3","TCEB3","TAD_508"
"TCF19","TCF19","TAD_313"
"TCF20","TCF20","TAD_1135"
"TCF25","TCF25","TAD_2990"
"TCF3","TCF3","TAD_1749"
"TCF4","TCF4","TAD_933"
"TCF7","TCF7","TAD_184"
"TCF7L1","TCF7L1","TAD_1947"
"TCF7L2","TCF7L2","TAD_2867"
"TCHHL1","TCHHL1","TAD_223"
"TCHP","TCHP","TAD_2239"
"TCL1B","TCL1B","TAD_2838"
"TCL6","TCL6","TAD_2738"
"TCN1","TCN1","TAD_54"
"TCN2","TCN2","TAD_3008"
"TCP1","TCP1","TAD_1135"
"TCP11","TCP11","TAD_405"
"TCP11L1","TCP11L1","TAD_1464"
"TCRBV6S1A1N1","TCRBV6S1A1N1","TAD_2434"
"TCTA","TCTA","TAD_65"
"TCTE3","TCTE3","TAD_2791"
"TCTEX1D2","TCTEX1D2","TAD_1619"
"TDG","TDG","TAD_1064"
"TDGF1","TDGF1","TAD_2395"
"TDGF1P3","TDGF1P3","TAD_3087"
"TDP2","TDP2","TAD_2474"
"TDRD10","TDRD10","TAD_1585"
"TDRD9","TDRD9","TAD_3079"
"TDRG1","TDRG1","TAD_1501"
"TDRKH","TDRKH","TAD_889"
"TEAD1","TEAD1","TAD_3161"
"TEAD3","TEAD3","TAD_217"
"TEAD4","TEAD4","TAD_2164"
"TECTA","TECTA","TAD_565"
"TEDDM1","TEDDM1","TAD_2907"
"TEK","TEK","TAD_3485"
"TEKT3","TEKT3","TAD_1421"
"TEKT4P2","TEKT4P2","TAD_2418"
"TEKT5","TEKT5","TAD_1013"
"TELO2","TELO2","TAD_3289"
"TEP1","TEP1","TAD_1219"
"TERC","TERC","TAD_3434"
"TERF1","TERF1","TAD_1487"
"TERT","TERT","TAD_2838"
"TESC","TESC","TAD_1118"
"TESK2","TESK2","TAD_1599"
"TET1","TET1","TAD_1290"
"TEX10","TEX10","TAD_3049"
"TEX11","TEX11","TAD_1750"
"TEX12","TEX12","TAD_287"
"TEX13B","TEX13B","TAD_1352"
"TEX2","TEX2","TAD_2863"
"TEX264","TEX264","TAD_3009"
"TEX9","TEX9","TAD_2316"
"TF","TF","TAD_366"
"TFAM","TFAM","TAD_2610"
"TFAMP1","TFAMP1","TAD_1008"
"TFAP2A","TFAP2A","TAD_3360"
"TFAP2C","TFAP2C","TAD_3274"
"TFAP2D","TFAP2D","TAD_487"
"TFCP2","TFCP2","TAD_2927"
"TFDP2","TFDP2","TAD_654"
"TFE3","TFE3","TAD_3089"
"TFEC","TFEC","TAD_1040"
"TFF1","TFF1","TAD_3533"
"TFF2","TFF2","TAD_1609"
"TFG","TFG","TAD_245"
"TFPI","TFPI","TAD_1630"
"TFPI2","TFPI2","TAD_437"
"TG","TG","TAD_3160"
"TGFA","TGFA","TAD_2820"
"TGFB2","TGFB2","TAD_240"
"TGFB3","TGFB3","TAD_3395"
"TGFBI","TGFBI","TAD_3148"
"TGFBR1","TGFBR1","TAD_2838"
"TGFBR2","TGFBR2","TAD_1049"
"TGFBR3","TGFBR3","TAD_485"
"TGIF1","TGIF1","TAD_2586"
"TGIF2","TGIF2","TAD_1154"
"TGIF2-C20ORF24","TGIF2-C20ORF24","TAD_3009"
"TGM1","TGM1","TAD_2526"
"TGM2","TGM2","TAD_1038"
"TGM4","TGM4","TAD_3266"
"TGM7","TGM7","TAD_565"
"TGS1","TGS1","TAD_1603"
"TH1L","TH1L","TAD_1184"
"THADA","THADA","TAD_2839"
"THAP1","THAP1","TAD_1632"
"THAP10","THAP10","TAD_2141"
"THAP2","THAP2","TAD_422"
"THAP4","THAP4","TAD_2326"
"THAP7","THAP7","TAD_381"
"THAP7-AS1","THAP7-AS1","TAD_2141"
"THAP8","THAP8","TAD_2718"
"THBD;AX747264","THBD;AX747264","TAD_339"
"THBS1","THBS1","TAD_3244"
"THEG","THEG","TAD_1996"
"THNSL1","THNSL1","TAD_1421"
"THOP1","THOP1","TAD_2062"
"THRA","THRA","TAD_1038"
"THRAP3","THRAP3","TAD_3689"
"THSD1","THSD1","TAD_316"
"THSD4","THSD4","TAD_303"
"THSD7B","THSD7B","TAD_2123"
"THUMPD2","THUMPD2","TAD_2210"
"THYN1","THYN1","TAD_1014"
"TIAM2","TIAM2","TAD_2190"
"TICAM1","TICAM1","TAD_240"
"TIGD5","TIGD5","TAD_2814"
"TIGD7","TIGD7","TAD_1290"
"TIMD4","TIMD4","TAD_822"
"TIMELESS","TIMELESS","TAD_1649"
"TIMM23","TIMM23","TAD_215"
"TIMM8B","TIMM8B","TAD_2130"
"TIMMDC1","TIMMDC1","TAD_429"
"TIMP1","TIMP1","TAD_733"
"TIMP2","TIMP2","TAD_523"
"TIMP3","TIMP3","TAD_3359"
"TIMP4","TIMP4","TAD_587"
"TINAG","TINAG","TAD_2289"
"TINAGL1","TINAGL1","TAD_2826"
"TINF2","TINF2","TAD_542"
"TIPARP","TIPARP","TAD_1053"
"TIPARP-AS1","TIPARP-AS1","TAD_2554"
"TIPIN","TIPIN","TAD_97"
"TIPRL","TIPRL","TAD_581"
"TJP2","TJP2","TAD_2059"
"TK1","TK1","TAD_1714"
"TKT","TKT","TAD_1186"
"TLCD2","TLCD2","TAD_3622"
"TLE1","TLE1","TAD_1770"
"TLE2","TLE2","TAD_581"
"TLE4","TLE4","TAD_1086"
"TLE6","TLE6","TAD_13"
"TLL1","TLL1","TAD_2170"
"TLL2","TLL2","TAD_51"
"TLN1","TLN1","TAD_2516"
"TLR1","TLR1","TAD_1919"
"TLR10","TLR10","TAD_3120"
"TLR3","TLR3","TAD_2142"
"TLR9","TLR9","TAD_1010"
"TLX1","TLX1","TAD_868"
"TLX2","TLX2","TAD_290"
"TLX3","TLX3","TAD_2507"
"TM2D1","TM2D1","TAD_2551"
"TM2D2","TM2D2","TAD_3678"
"TM2D3","TM2D3","TAD_3689"
"TM4SF19","TM4SF19","TAD_2838"
"TM4SF4","TM4SF4","TAD_280"
"TM6SF2","TM6SF2","TAD_3103"
"TM7SF3","TM7SF3","TAD_2734"
"TM9SF3","TM9SF3","TAD_112"
"TM9SF4","TM9SF4","TAD_3553"
"TMBIM1","TMBIM1","TAD_3096"
"TMBIM4","TMBIM4","TAD_1357"
"TMC6","TMC6","TAD_2217"
"TMC8","TMC8","TAD_691"
"TMCC1","TMCC1","TAD_3208"
"TMCC2","TMCC2","TAD_3013"
"TMCC3","TMCC3","TAD_1619"
"TMCO2","TMCO2","TAD_165"
"TMCO4","TMCO4","TAD_551"
"TMCO7","TMCO7","TAD_1962"
"TMED10","TMED10","TAD_3137"
"TMED10P1","TMED10P1","TAD_3661"
"TMED5","TMED5","TAD_3404"
"TMEFF1","TMEFF1","TAD_1954"
"TMEFF2","TMEFF2","TAD_3364"
"TMEM101","TMEM101","TAD_1940"
"TMEM102","TMEM102","TAD_1652"
"TMEM104","TMEM104","TAD_2439"
"TMEM105","TMEM105","TAD_269"
"TMEM106B","TMEM106B","TAD_454"
"TMEM106C","TMEM106C","TAD_3689"
"TMEM108","TMEM108","TAD_532"
"TMEM109","TMEM109","TAD_1188"
"TMEM110","TMEM110","TAD_1866"
"TMEM110-MUSTN1","TMEM110-MUSTN1","TAD_1036"
"TMEM111","TMEM111","TAD_969"
"TMEM116","TMEM116","TAD_1057"
"TMEM117","TMEM117","TAD_1380"
"TMEM120A","TMEM120A","TAD_1508"
"TMEM125","TMEM125","TAD_253"
"TMEM127","TMEM127","TAD_725"
"TMEM131","TMEM131","TAD_3523"
"TMEM132A","TMEM132A","TAD_2830"
"TMEM132B;AK094786","TMEM132B;AK094786","TAD_1123"
"TMEM132C","TMEM132C","TAD_1158"
"TMEM132D","TMEM132D","TAD_1055"
"TMEM132E","TMEM132E","TAD_2320"
"TMEM133","TMEM133","TAD_2414"
"TMEM134","TMEM134","TAD_1727"
"TMEM135","TMEM135","TAD_1421"
"TMEM138","TMEM138","TAD_2504"
"TMEM139","TMEM139","TAD_105"
"TMEM143","TMEM143","TAD_1108"
"TMEM144","TMEM144","TAD_1165"
"TMEM145","TMEM145","TAD_475"
"TMEM147","TMEM147","TAD_1265"
"TMEM14A","TMEM14A","TAD_1421"
"TMEM14B","TMEM14B","TAD_3506"
"TMEM14C","TMEM14C","TAD_2836"
"TMEM14E","TMEM14E","TAD_1057"
"TMEM154","TMEM154","TAD_1685"
"TMEM156","TMEM156","TAD_2363"
"TMEM159","TMEM159","TAD_1395"
"TMEM161A","TMEM161A","TAD_832"
"TMEM161B","TMEM161B","TAD_1866"
"TMEM163","TMEM163","TAD_1284"
"TMEM164","TMEM164","TAD_1776"
"TMEM165","TMEM165","TAD_3624"
"TMEM167A","TMEM167A","TAD_3119"
"TMEM167B","TMEM167B","TAD_3012"
"TMEM168","TMEM168","TAD_373"
"TMEM17","TMEM17","TAD_1057"
"TMEM171","TMEM171","TAD_2726"
"TMEM173","TMEM173","TAD_769"
"TMEM175","TMEM175","TAD_2135"
"TMEM176A","TMEM176A","TAD_945"
"TMEM176B","TMEM176B","TAD_2907"
"TMEM178","TMEM178","TAD_3204"
"TMEM179B","TMEM179B","TAD_3082"
"TMEM18","TMEM18","TAD_150"
"TMEM181","TMEM181","TAD_2982"
"TMEM182","TMEM182","TAD_1290"
"TMEM184B","TMEM184B","TAD_2190"
"TMEM185A","TMEM185A","TAD_769"
"TMEM185B","TMEM185B","TAD_2369"
"TMEM186","TMEM186","TAD_169"
"TMEM188","TMEM188","TAD_169"
"TMEM19","TMEM19","TAD_61"
"TMEM191C;AK308704","TMEM191C;AK308704","TAD_595"
"TMEM192","TMEM192","TAD_124"
"TMEM194A","TMEM194A","TAD_1400"
"TMEM194B","TMEM194B","TAD_3146"
"TMEM198","TMEM198","TAD_1390"
"TMEM2","TMEM2","TAD_3080"
"TMEM200A","TMEM200A","TAD_143"
"TMEM200B","TMEM200B","TAD_2990"
"TMEM203","TMEM203","TAD_3547"
"TMEM209","TMEM209","TAD_2964"
"TMEM213","TMEM213","TAD_1106"
"TMEM214","TMEM214","TAD_325"
"TMEM218","TMEM218","TAD_524"
"TMEM219","TMEM219","TAD_1603"
"TMEM22","TMEM22","TAD_3453"
"TMEM223","TMEM223","TAD_1352"
"TMEM229B","TMEM229B","TAD_2982"
"TMEM231;AK057689","TMEM231;AK057689","TAD_2322"
"TMEM232","TMEM232","TAD_2119"
"TMEM234","TMEM234","TAD_1261"
"TMEM238","TMEM238","TAD_3225"
"TMEM240","TMEM240","TAD_1825"
"TMEM241","TMEM241","TAD_2336"
"TMEM26","TMEM26","TAD_3650"
"TMEM27","TMEM27","TAD_1057"
"TMEM30C","TMEM30C","TAD_586"
"TMEM31","TMEM31","TAD_1985"
"TMEM35","TMEM35","TAD_821"
"TMEM38B","TMEM38B","TAD_1135"
"TMEM39A","TMEM39A","TAD_1919"
"TMEM41A","TMEM41A","TAD_1209"
"TMEM41B","TMEM41B","TAD_969"
"TMEM44","TMEM44","TAD_93"
"TMEM47","TMEM47","TAD_1460"
"TMEM50B","TMEM50B","TAD_512"
"TMEM51","TMEM51","TAD_2968"
"TMEM54","TMEM54","TAD_2824"
"TMEM55A","TMEM55A","TAD_1619"
"TMEM55B","TMEM55B","TAD_2346"
"TMEM56","TMEM56","TAD_659"
"TMEM56-RWDD3","TMEM56-RWDD3","TAD_1123"
"TMEM59","TMEM59","TAD_143"
"TMEM59L","TMEM59L","TAD_2724"
"TMEM60","TMEM60","TAD_2635"
"TMEM61","TMEM61","TAD_1295"
"TMEM62","TMEM62","TAD_2980"
"TMEM63A","TMEM63A","TAD_1962"
"TMEM63B","TMEM63B","TAD_2116"
"TMEM64","TMEM64","TAD_335"
"TMEM67","TMEM67","TAD_2786"
"TMEM70","TMEM70","TAD_1135"
"TMEM74","TMEM74","TAD_622"
"TMEM74B","TMEM74B","TAD_1263"
"TMEM81","TMEM81","TAD_750"
"TMEM85","TMEM85","TAD_1996"
"TMEM86A","TMEM86A","TAD_1649"
"TMEM86B","TMEM86B","TAD_655"
"TMEM87A","TMEM87A","TAD_3249"
"TMEM87B","TMEM87B","TAD_3310"
"TMEM88","TMEM88","TAD_209"
"TMEM89","TMEM89","TAD_1969"
"TMEM8B","TMEM8B","TAD_1345"
"TMEM9","TMEM9","TAD_400"
"TMEM92","TMEM92","TAD_2094"
"TMEM95","TMEM95","TAD_3189"
"TMEM98","TMEM98","TAD_2658"
"TMEM99","TMEM99","TAD_2486"
"TMEM9B","TMEM9B","TAD_854"
"TMIE","TMIE","TAD_2190"
"TMIGD2","TMIGD2","TAD_175"
"TMLHE","TMLHE","TAD_2994"
"TMOD2","TMOD2","TAD_3120"
"TMOD3","TMOD3","TAD_34"
"TMOD4","TMOD4","TAD_1090"
"TMPO","TMPO","TAD_1198"
"TMPPE","TMPPE","TAD_1127"
"TMPRSS11A","TMPRSS11A","TAD_3482"
"TMPRSS11B","TMPRSS11B","TAD_124"
"TMPRSS11D","TMPRSS11D","TAD_830"
"TMPRSS11E","TMPRSS11E","TAD_1692"
"TMPRSS13","TMPRSS13","TAD_2838"
"TMPRSS15","TMPRSS15","TAD_3688"
"TMPRSS4","TMPRSS4","TAD_2838"
"TMPRSS5","TMPRSS5","TAD_1112"
"TMPRSS6","TMPRSS6","TAD_3292"
"TMPRSS7","TMPRSS7","TAD_1311"
"TMSB15B","TMSB15B","TAD_47"
"TMSB4X","TMSB4X","TAD_1475"
"TMTC1","TMTC1","TAD_2709"
"TMTC3","TMTC3","TAD_1549"
"TMTC4","TMTC4","TAD_1482"
"TMX3","TMX3","TAD_1057"
"TNF","TNF","TAD_2425"
"TNFAIP3","TNFAIP3","TAD_1057"
"TNFAIP6","TNFAIP6","TAD_1530"
"TNFAIP8","TNFAIP8","TAD_2307"
"TNFAIP8L1","TNFAIP8L1","TAD_2744"
"TNFAIP8L2","TNFAIP8L2","TAD_1202"
"TNFAIP8L2-SCNM1","TNFAIP8L2-SCNM1","TAD_2084"
"TNFRSF10A","TNFRSF10A","TAD_93"
"TNFRSF10C","TNFRSF10C","TAD_228"
"TNFRSF10D","TNFRSF10D","TAD_1822"
"TNFRSF11A","TNFRSF11A","TAD_3032"
"TNFRSF14","TNFRSF14","TAD_2309"
"TNFRSF18","TNFRSF18","TAD_2999"
"TNFRSF19","TNFRSF19","TAD_173"
"TNFRSF1B","TNFRSF1B","TAD_2926"
"TNFRSF21","TNFRSF21","TAD_2079"
"TNFRSF4","TNFRSF4","TAD_2190"
"TNFRSF9","TNFRSF9","TAD_1582"
"TNFSF13B","TNFSF13B","TAD_2094"
"TNFSF14","TNFSF14","TAD_1500"
"TNFSF15","TNFSF15","TAD_2696"
"TNFSF18","TNFSF18","TAD_1736"
"TNFSF4","TNFSF4","TAD_3622"
"TNFSF9","TNFSF9","TAD_1610"
"TNIK","TNIK","TAD_1000"
"TNIP1","TNIP1","TAD_2401"
"TNK2","TNK2","TAD_2814"
"TNKS","TNKS","TAD_618"
"TNKS2","TNKS2","TAD_1170"
"TNMD","TNMD","TAD_2274"
"TNNC2","TNNC2","TAD_1448"
"TNNI1","TNNI1","TAD_758"
"TNNI2","TNNI2","TAD_2346"
"TNNT2;AK055533","TNNT2;AK055533","TAD_1209"
"TNP2","TNP2","TAD_480"
"TNPO3","TNPO3","TAD_501"
"TNRC6A","TNRC6A","TAD_2821"
"TNRC6B","TNRC6B","TAD_1261"
"TNS1","TNS1","TAD_2915"
"TNS3;AK310472","TNS3;AK310472","TAD_524"
"TNS4","TNS4","TAD_2892"
"TOE1","TOE1","TAD_2081"
"TOLLIP","TOLLIP","TAD_1421"
"TOMM40L","TOMM40L","TAD_796"
"TOMM5","TOMM5","TAD_1186"
"TOMM7","TOMM7","TAD_327"
"TOMM70A","TOMM70A","TAD_2968"
"TOP1","TOP1","TAD_2439"
"TOP1P1","TOP1P1","TAD_1484"
"TOP2A","TOP2A","TAD_542"
"TOP3A","TOP3A","TAD_1135"
"TOPBP1","TOPBP1","TAD_2737"
"TOPORS","TOPORS","TAD_79"
"TOR1AIP1","TOR1AIP1","TAD_2830"
"TOR1AIP2","TOR1AIP2","TAD_2545"
"TOX","TOX","TAD_2989"
"TOX2","TOX2","TAD_3150"
"TP53","TP53","TAD_2204"
"TP53BP1","TP53BP1","TAD_2280"
"TP53BP2","TP53BP2","TAD_111"
"TP53I11","TP53I11","TAD_2202"
"TP53INP1","TP53INP1","TAD_125"
"TP53INP2;AL122050","TP53INP2;AL122050","TAD_1987"
"TP63","TP63","TAD_1415"
"TP73","TP73","TAD_2547"
"TPCN1","TPCN1","TAD_93"
"TPD52","TPD52","TAD_676"
"TPD52L1","TPD52L1","TAD_2831"
"TPD52L2","TPD52L2","TAD_3452"
"TPH1","TPH1","TAD_1464"
"TPH2","TPH2","TAD_849"
"TPI1P2","TPI1P2","TAD_1632"
"TPI1P3","TPI1P3","TAD_1534"
"TPM1;AK055197","TPM1;AK055197","TAD_2314"
"TPM4;AK095546","TPM4;AK095546","TAD_1358"
"TPMT","TPMT","TAD_3416"
"TPP1","TPP1","TAD_169"
"TPP2","TPP2","TAD_593"
"TPPP2","TPPP2","TAD_1619"
"TPRG1","TPRG1","TAD_1440"
"TPRG1L","TPRG1L","TAD_88"
"TPRN","TPRN","TAD_667"
"TPRXL","TPRXL","TAD_1263"
"TPSG1","TPSG1","TAD_2415"
"TPST1","TPST1","TAD_1794"
"TPTEP1","TPTEP1","TAD_243"
"TRADD","TRADD","TAD_232"
"TRAF1","TRAF1","TAD_1734"
"TRAF2","TRAF2","TAD_2268"
"TRAF3","TRAF3","TAD_254"
"TRAF3IP1","TRAF3IP1","TAD_2820"
"TRAF3IP2","TRAF3IP2","TAD_581"
"TRAF3IP2-AS1","TRAF3IP2-AS1","TAD_1688"
"TRAF5","TRAF5","TAD_3520"
"TRAF6","TRAF6","TAD_1720"
"TRAFD1","TRAFD1","TAD_769"
"TRAIP","TRAIP","TAD_2786"
"TRAK1","TRAK1","TAD_2191"
"TRAK2","TRAK2","TAD_1732"
"TRAM1","TRAM1","TAD_1838"
"TRAP1","TRAP1","TAD_1509"
"TRAPPC1","TRAPPC1","TAD_1951"
"TRAPPC10","TRAPPC10","TAD_2486"
"TRAPPC12","TRAPPC12","TAD_600"
"TRAPPC2","TRAPPC2","TAD_1832"
"TRAPPC2L","TRAPPC2L","TAD_3249"
"TRAPPC3","TRAPPC3","TAD_652"
"TRAPPC5","TRAPPC5","TAD_3433"
"TRAPPC6B","TRAPPC6B","TAD_2695"
"TRAPPC8","TRAPPC8","TAD_395"
"TRAPPC9","TRAPPC9","TAD_1692"
"TRDMT1","TRDMT1","TAD_1668"
"TRDN","TRDN","TAD_176"
"TREM1","TREM1","TAD_2751"
"TREM2","TREM2","TAD_591"
"TREX1","TREX1","TAD_600"
"TREX2","TREX2","TAD_1768"
"TRHDE","TRHDE","TAD_3108"
"TRIAP1","TRIAP1","TAD_3310"
"TRIB1;AK022787","TRIB1;AK022787","TAD_2744"
"TRIB2","TRIB2","TAD_2512"
"TRIB3","TRIB3","TAD_1304"
"TRIM10","TRIM10","TAD_1701"
"TRIM11","TRIM11","TAD_92"
"TRIM13","TRIM13","TAD_3087"
"TRIM2","TRIM2","TAD_2831"
"TRIM22","TRIM22","TAD_2489"
"TRIM24","TRIM24","TAD_1605"
"TRIM25;MIR3614","TRIM25;MIR3614","TAD_1599"
"TRIM26","TRIM26","TAD_2489"
"TRIM27","TRIM27","TAD_2093"
"TRIM3","TRIM3","TAD_1452"
"TRIM31","TRIM31","TAD_771"
"TRIM33","TRIM33","TAD_597"
"TRIM36","TRIM36","TAD_1158"
"TRIM37","TRIM37","TAD_2363"
"TRIM39","TRIM39","TAD_3165"
"TRIM39-RPP21","TRIM39-RPP21","TAD_223"
"TRIM44","TRIM44","TAD_2682"
"TRIM45","TRIM45","TAD_2792"
"TRIM48","TRIM48","TAD_1983"
"TRIM5","TRIM5","TAD_1645"
"TRIM55","TRIM55","TAD_2976"
"TRIM56","TRIM56","TAD_898"
"TRIM58","TRIM58","TAD_1740"
"TRIM6-TRIM34","TRIM6-TRIM34","TAD_3360"
"TRIM62","TRIM62","TAD_2692"
"TRIM63","TRIM63","TAD_2584"
"TRIM65","TRIM65","TAD_1123"
"TRIM67","TRIM67","TAD_1624"
"TRIM68","TRIM68","TAD_2093"
"TRIM69","TRIM69","TAD_2789"
"TRIM71","TRIM71","TAD_3634"
"TRIM9","TRIM9","TAD_3275"
"TRIML2","TRIML2","TAD_1877"
"TRIO","TRIO","TAD_191"
"TRIOBP","TRIOBP","TAD_3645"
"TRIP10","TRIP10","TAD_1750"
"TRIP11","TRIP11","TAD_1933"
"TRIP4","TRIP4","TAD_3444"
"TRIT1","TRIT1","TAD_2394"
"TRMT1","TRMT1","TAD_2785"
"TRMT1L","TRMT1L","TAD_1962"
"TRMT2B","TRMT2B","TAD_3523"
"TRNA;TRNA_Gln","TRNA;TRNA_Gln","TAD_3667"
"TRNA_Gly","TRNA_Gly","TAD_662"
"TRNA_Ile","TRNA_Ile","TAD_3271"
"TRNA_Pro","TRNA_Pro","TAD_3008"
"TRNA_Pseudo","TRNA_Pseudo","TAD_974"
"TRNA_SeC","TRNA_SeC","TAD_1431"
"TRNA_Tyr","TRNA_Tyr","TAD_2831"
"TRNA_Val","TRNA_Val","TAD_64"
"TRNP1","TRNP1","TAD_1057"
"TROAP","TROAP","TAD_721"
"TROVE2;AK022030","TROVE2;AK022030","TAD_3364"
"TRPC1","TRPC1","TAD_72"
"TRPC4AP","TRPC4AP","TAD_76"
"TRPC5","TRPC5","TAD_1309"
"TRPM1","TRPM1","TAD_444"
"TRPM2","TRPM2","TAD_1260"
"TRPM3","TRPM3","TAD_2758"
"TRPM4","TRPM4","TAD_1360"
"TRPM5","TRPM5","TAD_3222"
"TRPM7","TRPM7","TAD_2191"
"TRPM8","TRPM8","TAD_2912"
"TRPS1","TRPS1","TAD_3179"
"TRPV4","TRPV4","TAD_2191"
"TRPV6","TRPV6","TAD_1135"
"TRUB2","TRUB2","TAD_586"
"TSC2","TSC2","TAD_2673"
"TSC22D2","TSC22D2","TAD_215"
"TSC22D4","TSC22D4","TAD_3096"
"TSEN15","TSEN15","TAD_1421"
"TSEN54","TSEN54","TAD_2838"
"TSG1","TSG1","TAD_423"
"TSG101","TSG101","TAD_1017"
"TSGA10","TSGA10","TAD_122"
"TSGA10IP","TSGA10IP","TAD_2258"
"TSHR","TSHR","TAD_2441"
"TSHZ1","TSHZ1","TAD_2204"
"TSHZ2","TSHZ2","TAD_1395"
"TSHZ3","TSHZ3","TAD_1049"
"TSKS","TSKS","TAD_3067"
"TSLP","TSLP","TAD_2094"
"TSNARE1","TSNARE1","TAD_954"
