"","gene","TAD"
"TMPRSS5","TMPRSS5","TAD_517"
"TMPRSS6","TMPRSS6","TAD_3452"
"TMPRSS7","TMPRSS7","TAD_1315"
"TMTC2","TMTC2","TAD_3225"
"TMUB1","TMUB1","TAD_2210"
"TNFAIP2","TNFAIP2","TAD_1449"
"TNFAIP3","TNFAIP3","TAD_1701"
"TNFAIP8L2-SCNM1","TNFAIP8L2-SCNM1","TAD_3562"
"TNFAIP8L3","TNFAIP8L3","TAD_3329"
"TNFRSF10A","TNFRSF10A","TAD_2516"
"TNFRSF10C","TNFRSF10C","TAD_3525"
"TNFRSF10D","TNFRSF10D","TAD_1501"
"TNFRSF11A","TNFRSF11A","TAD_425"
"TNFRSF14","TNFRSF14","TAD_1701"
"TNFRSF21","TNFRSF21","TAD_2424"
"TNFRSF4","TNFRSF4","TAD_2242"
"TNFRSF9","TNFRSF9","TAD_2964"
"TNFSF10","TNFSF10","TAD_1128"
"TNFSF12","TNFSF12","TAD_526"
"TNFSF14","TNFSF14","TAD_1984"
"TNFSF4","TNFSF4","TAD_3165"
"TNFSF9","TNFSF9","TAD_238"
"TNIK","TNIK","TAD_229"
"TNIP1","TNIP1","TAD_142"
"TNK1","TNK1","TAD_2556"
"TNK2","TNK2","TAD_2239"
"TNKS","TNKS","TAD_264"
"TNKS2","TNKS2","TAD_3364"
"TNNC2","TNNC2","TAD_215"
"TNNI1","TNNI1","TAD_2819"
"TNNI2","TNNI2","TAD_1909"
"TNNT2;AK055533","TNNT2;AK055533","TAD_1595"
"TNPO3","TNPO3","TAD_710"
"TNRC6B","TNRC6B","TAD_2636"
"TNRC6C","TNRC6C","TAD_1186"
"TNS3;AK310472","TNS3;AK310472","TAD_3304"
"TNS4","TNS4","TAD_1954"
"TOB1","TOB1","TAD_1648"
"TOB2","TOB2","TAD_633"
"TOB2P1","TOB2P1","TAD_606"
"TOE1","TOE1","TAD_3132"
"TOLLIP","TOLLIP","TAD_2237"
"TOM1L2","TOM1L2","TAD_3359"
"TOMM20L","TOMM20L","TAD_2486"
"TOMM40L","TOMM40L","TAD_3573"
"TOMM5","TOMM5","TAD_2744"
"TOMM7","TOMM7","TAD_3038"
"TOMM70A","TOMM70A","TAD_3243"
"TONSL","TONSL","TAD_296"
"TOP1","TOP1","TAD_310"
"TOP1P1","TOP1P1","TAD_1998"
"TOP1P2","TOP1P2","TAD_1968"
"TOP2A","TOP2A","TAD_3185"
"TOP3A","TOP3A","TAD_117"
"TOPORS","TOPORS","TAD_719"
"TOR1AIP1","TOR1AIP1","TAD_923"
"TOR2A","TOR2A","TAD_2826"
"TOX2","TOX2","TAD_271"
"TP53AIP1","TP53AIP1","TAD_2555"
"TP53I3","TP53I3","TAD_2181"
"TP53INP1","TP53INP1","TAD_2367"
"TP63","TP63","TAD_2586"
"TP73","TP73","TAD_2153"
"TPCN1","TPCN1","TAD_3175"
"TPCN2","TPCN2","TAD_2697"
"TPD52","TPD52","TAD_3273"
"TPD52L2","TPD52L2","TAD_1610"
"TPGS2","TPGS2","TAD_1582"
"TPH1","TPH1","TAD_251"
"TPI1P2","TPI1P2","TAD_2658"
"TPI1P3","TPI1P3","TAD_849"
"TPM1;AK055197","TPM1;AK055197","TAD_3119"
"TPM2","TPM2","TAD_2213"
"TPM3","TPM3","TAD_1693"
"TPM4;AK095546","TPM4;AK095546","TAD_1288"
"TPP1","TPP1","TAD_3622"
"TPP2","TPP2","TAD_1906"
"TPPP3","TPPP3","TAD_2697"
"TPRG1","TPRG1","TAD_2192"
"TPRG1L","TPRG1L","TAD_633"
"TPRN","TPRN","TAD_1584"
"TPSG1","TPSG1","TAD_3110"
"TPST1","TPST1","TAD_2418"
"TPST2","TPST2","TAD_2363"
"TRA2A","TRA2A","TAD_1983"
"TRADD","TRADD","TAD_887"
"TRAF1","TRAF1","TAD_3289"
"TRAF2","TRAF2","TAD_3533"
"TRAF3","TRAF3","TAD_1689"
"TRAF3IP1","TRAF3IP1","TAD_2844"
"TRAF3IP2","TRAF3IP2","TAD_2363"
"TRAF3IP2-AS1","TRAF3IP2-AS1","TAD_1639"
"TRAF5","TRAF5","TAD_370"
"TRAFD1","TRAFD1","TAD_3416"
"TRAIP","TRAIP","TAD_1482"
"TRAK2","TRAK2","TAD_2667"
"TRAM1","TRAM1","TAD_710"
"TRAM1L1","TRAM1L1","TAD_657"
"TRAP1","TRAP1","TAD_3467"
"TRAPPC1","TRAPPC1","TAD_727"
"TRAPPC11","TRAPPC11","TAD_1336"
"TRAPPC12","TRAPPC12","TAD_2672"
"TRAPPC2L","TRAPPC2L","TAD_2470"
"TRAPPC3","TRAPPC3","TAD_2212"
"TRAPPC6A","TRAPPC6A","TAD_2734"
"TRAPPC6B","TRAPPC6B","TAD_351"
"TRAPPC8","TRAPPC8","TAD_392"
"TRAPPC9","TRAPPC9","TAD_2337"
"TRDMT1","TRDMT1","TAD_1530"
"TRDN","TRDN","TAD_1701"
"TREX1","TREX1","TAD_1199"
"TREX2","TREX2","TAD_1381"
"TRIAP1","TRIAP1","TAD_2057"
"TRIB3","TRIB3","TAD_2242"
"TRIM10","TRIM10","TAD_1129"
"TRIM11","TRIM11","TAD_1386"
"TRIM13","TRIM13","TAD_3520"
"TRIM2","TRIM2","TAD_229"
"TRIM22","TRIM22","TAD_2392"
"TRIM24","TRIM24","TAD_245"
"TRIM25;MIR3614","TRIM25;MIR3614","TAD_93"
"TRIM26","TRIM26","TAD_1740"
"TRIM27","TRIM27","TAD_1740"
"TRIM3","TRIM3","TAD_312"
"TRIM31","TRIM31","TAD_3573"
"TRIM33","TRIM33","TAD_2954"
"TRIM39","TRIM39","TAD_718"
"TRIM39-RPP21","TRIM39-RPP21","TAD_3625"
"TRIM44","TRIM44","TAD_2268"
"TRIM45","TRIM45","TAD_1482"
"TRIM48","TRIM48","TAD_523"
"TRIM5","TRIM5","TAD_1688"
"TRIM54","TRIM54","TAD_600"
"TRIM56","TRIM56","TAD_1798"
"TRIM58","TRIM58","TAD_2541"
"TRIM6","TRIM6","TAD_2999"
"TRIM6-TRIM34","TRIM6-TRIM34","TAD_1420"
"TRIM62","TRIM62","TAD_625"
"TRIM65","TRIM65","TAD_1261"
"TRIM67","TRIM67","TAD_1487"
"TRIM68","TRIM68","TAD_1458"
"TRIOBP","TRIOBP","TAD_3451"
"TRIP10","TRIP10","TAD_353"
"TRIP11","TRIP11","TAD_1203"
"TRIT1","TRIT1","TAD_1649"
"TRMT1L","TRMT1L","TAD_2342"
"TRMT2B","TRMT2B","TAD_1196"
"TRMT6","TRMT6","TAD_707"
"TRNAU1AP","TRNAU1AP","TAD_3144"
"TRNA_Gly","TRNA_Gly","TAD_59"
"TRNA_Ile","TRNA_Ile","TAD_1669"
"TRNA_Met","TRNA_Met","TAD_2672"
"TRNA_Pro","TRNA_Pro","TAD_210"
"TRNA_Pseudo","TRNA_Pseudo","TAD_2718"
"TRNA_SeC","TRNA_SeC","TAD_1091"
"TRNA_Tyr","TRNA_Tyr","TAD_2603"
"TRNA_Val","TRNA_Val","TAD_2303"
"TRNP1","TRNP1","TAD_555"
"TROAP","TROAP","TAD_1628"
"TROVE2;AK022030","TROVE2;AK022030","TAD_1968"
"TRPC1","TRPC1","TAD_2968"
"TRPM1","TRPM1","TAD_674"
"TRPM2","TRPM2","TAD_64"
"TRPM4","TRPM4","TAD_2525"
"TRPM7","TRPM7","TAD_1588"
"TRPM8","TRPM8","TAD_674"
"TRPS1","TRPS1","TAD_1704"
"TRPV4","TRPV4","TAD_1463"
"TRUB1","TRUB1","TAD_974"
"TRUB2","TRUB2","TAD_2503"
"TSC1","TSC1","TAD_776"
"TSC2","TSC2","TAD_142"
"TSC22D3","TSC22D3","TAD_1297"
"TSC22D4","TSC22D4","TAD_533"
"TSEN54","TSEN54","TAD_1927"
"TSG101","TSG101","TAD_1909"
"TSGA10","TSGA10","TAD_3188"
"TSHR","TSHR","TAD_1610"
"TSKU","TSKU","TAD_860"
"TSNAXIP1","TSNAXIP1","TAD_723"
"TSPAN1","TSPAN1","TAD_1702"
"TSPAN13","TSPAN13","TAD_2060"
"TSPAN15","TSPAN15","TAD_723"
"TSPAN16","TSPAN16","TAD_1837"
"TSPAN2","TSPAN2","TAD_3003"
"TSPAN3","TSPAN3","TAD_2696"
"TSPAN33","TSPAN33","TAD_3178"
"TSPAN5","TSPAN5","TAD_3163"
"TSPAN6","TSPAN6","TAD_1919"
"TSPAN7","TSPAN7","TAD_837"
"TSPYL2","TSPYL2","TAD_415"
"TSR2","TSR2","TAD_2784"
"TSSC1","TSSC1","TAD_3485"
"TSSC4","TSSC4","TAD_457"
"TSSK4","TSSK4","TAD_3483"
"TSTA3","TSTA3","TAD_2560"
"TSTD1","TSTD1","TAD_516"
"TSTD2","TSTD2","TAD_150"
"TTBK1","TTBK1","TAD_1582"
"TTBK2","TTBK2","TAD_1913"
"TTC12","TTC12","TAD_1170"
"TTC13","TTC13","TAD_2640"
"TTC14","TTC14","TAD_1295"
"TTC16","TTC16","TAD_2190"
"TTC18","TTC18","TAD_2709"
"TTC21B","TTC21B","TAD_2303"
"TTC23","TTC23","TAD_220"
"TTC26","TTC26","TAD_2196"
"TTC27","TTC27","TAD_1697"
"TTC3","TTC3","TAD_2415"
"TTC30A","TTC30A","TAD_643"
"TTC30B","TTC30B","TAD_513"
"TTC31","TTC31","TAD_353"
"TTC35","TTC35","TAD_417"
"TTC36","TTC36","TAD_1693"
"TTC37","TTC37","TAD_1014"
"TTC38","TTC38","TAD_1421"
"TTC39B","TTC39B","TAD_2268"
"TTC4","TTC4","TAD_985"
"TTC40","TTC40","TAD_3439"
"TTC8","TTC8","TAD_3150"
"TTC9C","TTC9C","TAD_1052"
"TTK","TTK","TAD_2969"
"TTLL1","TTLL1","TAD_3423"
"TTLL11","TTLL11","TAD_2289"
"TTLL13","TTLL13","TAD_3307"
"TTLL3","TTLL3","TAD_2044"
"TTLL4","TTLL4","TAD_2593"
"TTLL6","TTLL6","TAD_2784"
"TTLL9","TTLL9","TAD_2502"
"TTN;DKFZp451N061","TTN;DKFZp451N061","TAD_3678"
"TTPA","TTPA","TAD_136"
"TTPAL","TTPAL","TAD_2290"
"TTYH3","TTYH3","TAD_3195"
"TUBA1A","TUBA1A","TAD_2153"
"TUBA1B","TUBA1B","TAD_256"
"TUBA4A","TUBA4A","TAD_727"
"TUBA4B","TUBA4B","TAD_1557"
"TUBAL3","TUBAL3","TAD_2636"
"TUBB2A","TUBB2A","TAD_1053"
"TUBB4A","TUBB4A","TAD_3003"
"TUBB4B","TUBB4B","TAD_1584"
"TUBG1","TUBG1","TAD_2556"
"TUBG2","TUBG2","TAD_3150"
"TUG1","TUG1","TAD_2277"
"TULP3","TULP3","TAD_241"
"TUT1","TUT1","TAD_2857"
"TWF1","TWF1","TAD_3400"
"TWIST2","TWIST2","TAD_889"
"TWSG1","TWSG1","TAD_1998"
"TXLNB","TXLNB","TAD_2060"
"TXN","TXN","TAD_1611"
"TXNDC11","TXNDC11","TAD_653"
"TXNDC12","TXNDC12","TAD_763"
"TXNDC16","TXNDC16","TAD_1464"
"TXNDC2","TXNDC2","TAD_2246"
"TXNDC5","TXNDC5","TAD_450"
"TXNDC9","TXNDC9","TAD_1731"
"TXNIP","TXNIP","TAD_169"
"TXNL4A","TXNL4A","TAD_3038"
"TXNRD1","TXNRD1","TAD_1290"
"TXNRD2","TXNRD2","TAD_2178"
"TXNRD3","TXNRD3","TAD_1181"
"TYK2","TYK2","TAD_586"
"TYMP","TYMP","TAD_689"
"TYMS","TYMS","TAD_2210"
"TYRO3","TYRO3","TAD_2217"
"TYROBP","TYROBP","TAD_2371"
"TYSND1","TYSND1","TAD_798"
"U4","U4","TAD_2093"
"U4atac","U4atac","TAD_304"
"U50535","U50535","TAD_169"
"U6","U6","TAD_316"
"U7","U7","TAD_2093"
"UACA","UACA","TAD_3163"
"UAP1","UAP1","TAD_1010"
"UAP1L1","UAP1L1","TAD_484"
"UBA52;DL491652","UBA52;DL491652","TAD_889"
"UBA6","UBA6","TAD_1692"
"UBA7","UBA7","TAD_2184"
"UBAC1","UBAC1","TAD_2354"
"UBAC2","UBAC2","TAD_3274"
"UBAC2-AS1","UBAC2-AS1","TAD_1106"
"UBAP1","UBAP1","TAD_492"
"UBAP1L","UBAP1L","TAD_2224"
"UBAP2","UBAP2","TAD_1913"
"UBASH3B","UBASH3B","TAD_1291"
"UBE2A","UBE2A","TAD_1049"
"UBE2B","UBE2B","TAD_2178"
"UBE2D1","UBE2D1","TAD_3364"
"UBE2D2","UBE2D2","TAD_1996"
"UBE2D3","UBE2D3","TAD_966"
"UBE2F","UBE2F","TAD_757"
"UBE2I","UBE2I","TAD_2142"
"UBE2J2","UBE2J2","TAD_551"
"UBE2K","UBE2K","TAD_280"
"UBE2L6","UBE2L6","TAD_2536"
"UBE2NL","UBE2NL","TAD_473"
"UBE2O","UBE2O","TAD_1936"
"UBE2Q1","UBE2Q1","TAD_449"
"UBE2Q2","UBE2Q2","TAD_2033"
"UBE2QL1","UBE2QL1","TAD_995"
"UBE2S","UBE2S","TAD_2726"
"UBE2W","UBE2W","TAD_1206"
"UBE2Z","UBE2Z","TAD_2990"
"UBE3B","UBE3B","TAD_1028"
"UBE3C","UBE3C","TAD_457"
"UBE4A","UBE4A","TAD_1914"
"UBE4B","UBE4B","TAD_1611"
"UBIAD1","UBIAD1","TAD_1911"
"UBL4A","UBL4A","TAD_169"
"UBL7","UBL7","TAD_2274"
"UBLCP1","UBLCP1","TAD_1689"
"UBN2","UBN2","TAD_280"
"UBOX5","UBOX5","TAD_2855"
"UBP1","UBP1","TAD_1649"
"UBQLN2","UBQLN2","TAD_3119"
"UBQLN4","UBQLN4","TAD_2144"
"UBQLNL","UBQLNL","TAD_2469"
"UBR1","UBR1","TAD_2061"
"UBR3","UBR3","TAD_3485"
"UBTD1","UBTD1","TAD_2664"
"UBTD2","UBTD2","TAD_1652"
"UBXN1","UBXN1","TAD_2836"
"UBXN11","UBXN11","TAD_1701"
"UBXN2A","UBXN2A","TAD_985"
"UBXN7","UBXN7","TAD_3478"
"UCHL3","UCHL3","TAD_1722"
"UCHL5","UCHL5","TAD_2346"
"UCK2;MIR3658","UCK2;MIR3658","TAD_1700"
"UCKL1","UCKL1","TAD_911"
"UCKL1-AS1","UCKL1-AS1","TAD_512"
"UCN2","UCN2","TAD_1996"
"UCP2","UCP2","TAD_3619"
"UCP3","UCP3","TAD_1036"
"UEVLD","UEVLD","TAD_2246"
"UFD1L","UFD1L","TAD_1158"
"UFL1","UFL1","TAD_1189"
"UFSP2","UFSP2","TAD_1774"
"UG0898H09","UG0898H09","TAD_3178"
"UGCG","UGCG","TAD_1358"
"UGDH","UGDH","TAD_2192"
"UGGT1","UGGT1","TAD_1533"
"UGGT2","UGGT2","TAD_1460"
"UGT3A1","UGT3A1","TAD_860"
"UHMK1","UHMK1","TAD_230"
"UHRF1","UHRF1","TAD_540"
"UHRF1BP1","UHRF1BP1","TAD_1632"
"UHRF1BP1L","UHRF1BP1L","TAD_2747"
"UHRF2","UHRF2","TAD_954"
"UIMC1","UIMC1","TAD_1451"
"ULBP1","ULBP1","TAD_670"
"ULBP2","ULBP2","TAD_2142"
"ULK1","ULK1","TAD_644"
"ULK2","ULK2","TAD_966"
"ULK3","ULK3","TAD_597"
"UMODL1","UMODL1","TAD_141"
"UNC119B;MIR4700","UNC119B;MIR4700","TAD_220"
"UNC13A","UNC13A","TAD_3412"
"UNC5A","UNC5A","TAD_2554"
"UNC5CL","UNC5CL","TAD_1222"
"UNC79","UNC79","TAD_1482"
"UNKL","UNKL","TAD_2901"
"UNQ2790","UNQ2790","TAD_3505"
"UNQ6501","UNQ6501","TAD_732"
"UPF1","UPF1","TAD_2603"
"UPF2","UPF2","TAD_516"
"UPK1A","UPK1A","TAD_112"
"UPK2","UPK2","TAD_2835"
"UPK3A","UPK3A","TAD_1560"
"UPP1","UPP1","TAD_2285"
"UPRT","UPRT","TAD_1665"
"UQCR10","UQCR10","TAD_2040"
"UQCR11","UQCR11","TAD_3651"
"UQCRC1","UQCRC1","TAD_1103"
"UQCRQ","UQCRQ","TAD_3292"
"URGCP","URGCP","TAD_2142"
"URGCP-MRPS24","URGCP-MRPS24","TAD_2251"
"URI1","URI1","TAD_1742"
"URM1","URM1","TAD_2180"
"UROD","UROD","TAD_3483"
"USE1","USE1","TAD_2265"
"USF1","USF1","TAD_523"
"USH1G","USH1G","TAD_1444"
"USHBP1","USHBP1","TAD_213"
"USMG5;MIR1307","USMG5;MIR1307","TAD_674"
"USP10","USP10","TAD_2034"
"USP11","USP11","TAD_605"
"USP2","USP2","TAD_819"
"USP25","USP25","TAD_757"
"USP27X","USP27X","TAD_1399"
"USP28","USP28","TAD_278"
"USP3","USP3","TAD_2094"
"USP30","USP30","TAD_862"
"USP32","USP32","TAD_552"
"USP33","USP33","TAD_1682"
"USP34","USP34","TAD_1358"
"USP35","USP35","TAD_2836"
"USP37","USP37","TAD_80"
"USP38","USP38","TAD_211"
"USP4","USP4","TAD_1697"
"USP43","USP43","TAD_3103"
"USP44","USP44","TAD_2422"
"USP45","USP45","TAD_1615"
"USP46","USP46","TAD_617"
"USP47","USP47","TAD_667"
"USP53","USP53","TAD_2059"
"USP54","USP54","TAD_1986"
"USP8","USP8","TAD_2087"
"USP9X","USP9X","TAD_497"
"USPL1","USPL1","TAD_718"
"UTP14A","UTP14A","TAD_597"
"UTP14C;ALG11","UTP14C;ALG11","TAD_1251"
"UTP20","UTP20","TAD_1789"
"UTP23","UTP23","TAD_586"
"UTP3","UTP3","TAD_228"
"UVRAG","UVRAG","TAD_2826"
"VAMP1","VAMP1","TAD_791"
"VAMP3","VAMP3","TAD_133"
"VAMP4","VAMP4","TAD_1984"
"VAMP5","VAMP5","TAD_1315"
"VAMP8","VAMP8","TAD_2136"
"VANGL1","VANGL1","TAD_1128"
"VAPB","VAPB","TAD_2367"
"VARS","VARS","TAD_1428"
"VASH2","VASH2","TAD_1628"
"VASN","VASN","TAD_2276"
"VASP","VASP","TAD_3678"
"VAV1","VAV1","TAD_727"
"VAV3","VAV3","TAD_1027"
"VAX2","VAX2","TAD_93"
"VBP1","VBP1","TAD_2751"
"VCAN","VCAN","TAD_3067"
"VCP","VCP","TAD_2009"
"VCPIP1","VCPIP1","TAD_59"
"VDR","VDR","TAD_1291"
"VEGFA;HV497030","VEGFA;HV497030","TAD_655"
"VEZF1","VEZF1","TAD_2212"
"VEZT","VEZT","TAD_3141"
"VGF","VGF","TAD_2504"
"VGLL3","VGLL3","TAD_3437"
"VHL","VHL","TAD_1418"
"VHLL","VHLL","TAD_990"
"VIL1","VIL1","TAD_1941"
"VILL","VILL","TAD_3485"
"VKORC1","VKORC1","TAD_3307"
"VMAC","VMAC","TAD_3222"
"VMO1","VMO1","TAD_2697"
"VN1R1","VN1R1","TAD_651"
"VNN1","VNN1","TAD_3111"
"VOPP1","VOPP1","TAD_1395"
"VPREB3","VPREB3","TAD_2059"
"VPS11","VPS11","TAD_766"
"VPS13B","VPS13B","TAD_3430"
"VPS16","VPS16","TAD_2094"
"VPS25","VPS25","TAD_2084"
"VPS26A","VPS26A","TAD_818"
"VPS26B","VPS26B","TAD_1998"
"VPS28","VPS28","TAD_1449"
"VPS37C","VPS37C","TAD_763"
"VPS37D","VPS37D","TAD_3269"
"VPS39","VPS39","TAD_1484"
"VPS4B","VPS4B","TAD_1189"
"VPS53","VPS53","TAD_1590"
"VPS72","VPS72","TAD_3416"
"VRK1","VRK1","TAD_2667"
"VRK2","VRK2","TAD_1352"
"VSIG1","VSIG1","TAD_2826"
"VSIG10L","VSIG10L","TAD_1682"
"VSIG2;ESAM","VSIG2;ESAM","TAD_462"
"VSIG8","VSIG8","TAD_3038"
"VSTM1","VSTM1","TAD_3650"
"VSTM4","VSTM4","TAD_2577"
"VTI1A","VTI1A","TAD_2061"
"VTI1B","VTI1B","TAD_1923"
"VTN","VTN","TAD_169"
"VWA1","VWA1","TAD_832"
"VWA5A","VWA5A","TAD_1297"
"VWA5B2;MIR1224","VWA5B2;MIR1224","TAD_2852"
"VWA7","VWA7","TAD_2821"
"VWDE","VWDE","TAD_3650"
"WAPAL","WAPAL","TAD_1117"
"WAPL","WAPL","TAD_1791"
"WARS2","WARS2","TAD_1431"
"WAS","WAS","TAD_1431"
"WASF1","WASF1","TAD_2387"
"WASF2","WASF2","TAD_1692"
"WASF3","WASF3","TAD_1487"
"WASH2P","WASH2P","TAD_2917"
"WASL","WASL","TAD_974"
"WBP11","WBP11","TAD_2593"
"WBP2NL","WBP2NL","TAD_2584"
"WBP5","WBP5","TAD_2900"
"WBSCR16","WBSCR16","TAD_2144"
"WBSCR22","WBSCR22","TAD_1722"
"WBSCR28","WBSCR28","TAD_516"
"WDFY2","WDFY2","TAD_2153"
"WDPCP","WDPCP","TAD_1698"
"WDR12","WDR12","TAD_381"
"WDR17","WDR17","TAD_3486"
"WDR18","WDR18","TAD_2682"
"WDR19","WDR19","TAD_1422"
"WDR20;AK130824","WDR20;AK130824","TAD_3328"
"WDR31","WDR31","TAD_2765"
"WDR36","WDR36","TAD_1706"
"WDR41","WDR41","TAD_3080"
"WDR45","WDR45","TAD_533"
"WDR45L","WDR45L","TAD_1625"
"WDR47","WDR47","TAD_1826"
"WDR52","WDR52","TAD_3434"
"WDR55","WDR55","TAD_1499"
"WDR62","WDR62","TAD_1799"
"WDR63","WDR63","TAD_3456"
"WDR66","WDR66","TAD_184"
"WDR67","WDR67","TAD_992"
"WDR69","WDR69","TAD_1441"
"WDR73","WDR73","TAD_3338"
"WDR78","WDR78","TAD_24"
"WDR81","WDR81","TAD_1826"
"WDR82","WDR82","TAD_97"
"WDR89","WDR89","TAD_1151"
"WDR92","WDR92","TAD_1652"
"WDSUB1","WDSUB1","TAD_1487"
"WDTC1","WDTC1","TAD_1904"
"WFDC10B","WFDC10B","TAD_2978"
"WFDC2","WFDC2","TAD_3122"
"WFIKKN2","WFIKKN2","TAD_2979"
"WHAMM","WHAMM","TAD_1599"
"WHSC1","WHSC1","TAD_3352"
"WHSC1L1","WHSC1L1","TAD_1580"
"WHSC2;MIR943","WHSC2;MIR943","TAD_241"
"WIBG","WIBG","TAD_96"
"WIPF2","WIPF2","TAD_286"
"WIPI2","WIPI2","TAD_2122"
"WISP2","WISP2","TAD_2351"
"WIZ","WIZ","TAD_570"
"WNK1;AK128619","WNK1;AK128619","TAD_2184"
"WNK2","WNK2","TAD_176"
"WNK4","WNK4","TAD_3678"
"WNT1","WNT1","TAD_2664"
"WNT10A","WNT10A","TAD_1174"
"WNT10B","WNT10B","TAD_1534"
"WNT11","WNT11","TAD_1420"
"WNT2B","WNT2B","TAD_461"
"WNT6","WNT6","TAD_2726"
"WNT7B","WNT7B","TAD_1128"
"WRAP73","WRAP73","TAD_241"
"WWC1","WWC1","TAD_2910"
"WWC3","WWC3","TAD_2593"
"WWTR1","WWTR1","TAD_215"
"X05128","X05128","TAD_1791"
"XAB2","XAB2","TAD_516"
"XAF1","XAF1","TAD_105"
"XBP1","XBP1","TAD_1998"
"XK","XK","TAD_3503"
"XKR4","XKR4","TAD_516"
"XKR8","XKR8","TAD_1636"
"XPO1","XPO1","TAD_1028"
"XPO4","XPO4","TAD_1222"
"XRCC1","XRCC1","TAD_2217"
"XRCC3","XRCC3","TAD_3679"
"XRCC4","XRCC4","TAD_223"
"XRN1","XRN1","TAD_141"
"XYLB","XYLB","TAD_1631"
"Y16709","Y16709","TAD_1596"
"YAF2","YAF2","TAD_1599"
"YAP1","YAP1","TAD_220"
"YARS","YARS","TAD_1682"
"YBEY","YBEY","TAD_727"
"YBX1","YBX1","TAD_2695"
"YEATS2;AX747114","YEATS2;AX747114","TAD_1785"
"YEATS4","YEATS4","TAD_2422"
"YES1","YES1","TAD_2440"
"YIF1B","YIF1B","TAD_176"
"YIPF1","YIPF1","TAD_854"
"YIPF4","YIPF4","TAD_2283"
"YKT6","YKT6","TAD_1987"
"YLPM1","YLPM1","TAD_1645"
"YME1L1","YME1L1","TAD_605"
"YOD1","YOD1","TAD_3285"
"YPEL4","YPEL4","TAD_650"
"YRDC","YRDC","TAD_1265"
"YTHDC1","YTHDC1","TAD_2920"
"YTHDF1","YTHDF1","TAD_1458"
"YTHDF2","YTHDF2","TAD_2737"
"YTHDF3","YTHDF3","TAD_972"
"YWHAE","YWHAE","TAD_231"
"YWHAG","YWHAG","TAD_2202"
"Y_RNA","Y_RNA","TAD_3003"
"ZACN","ZACN","TAD_1352"
"ZAK","ZAK","TAD_1914"
"ZAN","ZAN","TAD_245"
"ZAR1","ZAR1","TAD_3096"
"ZBED2","ZBED2","TAD_462"
"ZBED3","ZBED3","TAD_816"
"ZBED4","ZBED4","TAD_2093"
"ZBED5","ZBED5","TAD_1950"
"ZBP1","ZBP1","TAD_2480"
"ZBTB12","ZBTB12","TAD_2831"
"ZBTB17","ZBTB17","TAD_3364"
"ZBTB1;AK055910","ZBTB1;AK055910","TAD_1321"
"ZBTB24","ZBTB24","TAD_1533"
"ZBTB25","ZBTB25","TAD_1780"
"ZBTB3","ZBTB3","TAD_1677"
"ZBTB37","ZBTB37","TAD_480"
"ZBTB38","ZBTB38","TAD_1581"
"ZBTB39","ZBTB39","TAD_940"
"ZBTB4","ZBTB4","TAD_2122"
"ZBTB41","ZBTB41","TAD_1986"
"ZBTB44","ZBTB44","TAD_1360"
"ZBTB45","ZBTB45","TAD_1169"
"ZBTB46","ZBTB46","TAD_2552"
"ZBTB47","ZBTB47","TAD_199"
"ZBTB49","ZBTB49","TAD_1008"
"ZBTB7A","ZBTB7A","TAD_76"
"ZBTB7B","ZBTB7B","TAD_926"
"ZBTB8A;ZBTB8B","ZBTB8A;ZBTB8B","TAD_586"
"ZBTB8OS","ZBTB8OS","TAD_2490"
"ZBTB9","ZBTB9","TAD_3110"
"ZC3H12C","ZC3H12C","TAD_997"
"ZC3H12D","ZC3H12D","TAD_1105"
"ZC3H13","ZC3H13","TAD_1419"
"ZC3H14","ZC3H14","TAD_366"
"ZC3H18","ZC3H18","TAD_1603"
"ZC3H3","ZC3H3","TAD_985"
"ZC3H6","ZC3H6","TAD_2641"
"ZC3H7A","ZC3H7A","TAD_2786"
"ZC3H7B","ZC3H7B","TAD_1360"
"ZC3H8","ZC3H8","TAD_2932"
"ZC3HAV1","ZC3HAV1","TAD_1325"
"ZC3HAV1L","ZC3HAV1L","TAD_1501"
"ZC4H2","ZC4H2","TAD_2867"
"ZCCHC10","ZCCHC10","TAD_3248"
"ZCCHC17","ZCCHC17","TAD_3680"
"ZCCHC2","ZCCHC2","TAD_1639"
"ZCCHC6","ZCCHC6","TAD_3485"
"ZCCHC7","ZCCHC7","TAD_1625"
"ZCCHC8","ZCCHC8","TAD_884"
"ZCRB1","ZCRB1","TAD_1568"
"ZDBF2","ZDBF2","TAD_471"
"ZDHHC1","ZDHHC1","TAD_1962"
"ZDHHC12","ZDHHC12","TAD_199"
"ZDHHC13","ZDHHC13","TAD_644"
"ZDHHC14","ZDHHC14","TAD_666"
"ZDHHC15","ZDHHC15","TAD_429"
"ZDHHC16","ZDHHC16","TAD_1986"
"ZDHHC17","ZDHHC17","TAD_727"
"ZDHHC21","ZDHHC21","TAD_3188"
"ZDHHC23","ZDHHC23","TAD_889"
"ZDHHC24","ZDHHC24","TAD_2979"
"ZDHHC3;BC101287","ZDHHC3;BC101287","TAD_141"
"ZDHHC4","ZDHHC4","TAD_566"
"ZDHHC6","ZDHHC6","TAD_1325"
"ZDHHC9","ZDHHC9","TAD_2736"
"ZER1","ZER1","TAD_218"
"ZFAND2A","ZFAND2A","TAD_3248"
"ZFAND2B","ZFAND2B","TAD_1679"
"ZFAND3","ZFAND3","TAD_652"
